'Time';'ECG1';'ECG2'
'[09:05:34.076]';-0.06;-0.03
'[09:05:34.080]';-0.235;0
'[09:05:34.084]';-0.34;0.02
'[09:05:34.088]';-0.32;0.015
'[09:05:34.092]';-0.28;-0.02
'[09:05:34.096]';-0.225;-0.08
'[09:05:34.100]';-0.145;-0.125
'[09:05:34.104]';-0.08;-0.15
'[09:05:34.108]';-0.045;-0.16
'[09:05:34.112]';0;-0.185
'[09:05:34.116]';0.04;-0.2
'[09:05:34.120]';0.045;-0.2
'[09:05:34.124]';0.055;-0.185
'[09:05:34.128]';0.08;-0.175
'[09:05:34.132]';0.105;-0.18
'[09:05:34.136]';0.125;-0.18
'[09:05:34.140]';0.14;-0.175
'[09:05:34.144]';0.145;-0.185
'[09:05:34.148]';0.15;-0.19
'[09:05:34.152]';0.145;-0.2
'[09:05:34.156]';0.13;-0.195
'[09:05:34.160]';0.14;-0.205
'[09:05:34.164]';0.16;-0.21
'[09:05:34.168]';0.17;-0.2
'[09:05:34.172]';0.175;-0.195
'[09:05:34.176]';0.175;-0.2
'[09:05:34.180]';0.18;-0.205
'[09:05:34.184]';0.165;-0.195
'[09:05:34.188]';0.175;-0.2
'[09:05:34.192]';0.18;-0.185
'[09:05:34.196]';0.16;-0.185
'[09:05:34.200]';0.17;-0.185
'[09:05:34.204]';0.155;-0.185
'[09:05:34.208]';0.17;-0.2
'[09:05:34.212]';0.175;-0.19
'[09:05:34.216]';0.165;-0.19
'[09:05:34.220]';0.145;-0.2
'[09:05:34.224]';0.15;-0.195
'[09:05:34.228]';0.13;-0.185
'[09:05:34.232]';0.135;-0.2
'[09:05:34.236]';0.135;-0.205
'[09:05:34.240]';0.115;-0.2
'[09:05:34.244]';0.115;-0.205
'[09:05:34.248]';0.14;-0.205
'[09:05:34.252]';0.14;-0.21
'[09:05:34.256]';0.13;-0.215
'[09:05:34.260]';0.135;-0.21
'[09:05:34.264]';0.135;-0.22
'[09:05:34.268]';0.165;-0.215
'[09:05:34.272]';0.15;-0.22
'[09:05:34.276]';0.145;-0.2
'[09:05:34.280]';0.135;-0.215
'[09:05:34.284]';0.13;-0.2
'[09:05:34.288]';0.115;-0.21
'[09:05:34.292]';0.125;-0.205
'[09:05:34.296]';0.12;-0.195
'[09:05:34.300]';0.12;-0.18
'[09:05:34.304]';0.145;-0.18
'[09:05:34.308]';0.13;-0.18
'[09:05:34.312]';0.135;-0.17
'[09:05:34.316]';0.14;-0.17
'[09:05:34.320]';0.13;-0.16
'[09:05:34.324]';0.13;-0.16
'[09:05:34.328]';0.095;-0.15
'[09:05:34.332]';0.12;-0.145
'[09:05:34.336]';0.105;-0.145
'[09:05:34.340]';0.13;-0.14
'[09:05:34.344]';0.135;-0.14
'[09:05:34.348]';0.115;-0.14
'[09:05:34.352]';0.115;-0.145
'[09:05:34.356]';0.115;-0.15
'[09:05:34.360]';0.12;-0.145
'[09:05:34.364]';0.115;-0.15
'[09:05:34.368]';0.12;-0.16
'[09:05:34.372]';0.115;-0.15
'[09:05:34.376]';0.11;-0.16
'[09:05:34.380]';0.105;-0.165
'[09:05:34.384]';0.1;-0.16
'[09:05:34.388]';0.115;-0.16
'[09:05:34.392]';0.115;-0.165
'[09:05:34.396]';0.09;-0.17
'[09:05:34.400]';0.105;-0.18
'[09:05:34.404]';0.11;-0.185
'[09:05:34.408]';0.105;-0.165
'[09:05:34.412]';0.085;-0.165
'[09:05:34.416]';0.07;-0.19
'[09:05:34.420]';0.055;-0.18
'[09:05:34.424]';0.075;-0.19
'[09:05:34.428]';0.085;-0.185
'[09:05:34.432]';0.08;-0.18
'[09:05:34.436]';0.085;-0.185
'[09:05:34.440]';0.095;-0.17
'[09:05:34.444]';0.1;-0.17
'[09:05:34.448]';0.09;-0.185
'[09:05:34.452]';0.085;-0.17
'[09:05:34.456]';0.095;-0.19
'[09:05:34.460]';0.08;-0.19
'[09:05:34.464]';0.07;-0.195
'[09:05:34.468]';0.075;-0.18
'[09:05:34.472]';0.095;-0.185
'[09:05:34.476]';0.105;-0.18
'[09:05:34.480]';0.11;-0.18
'[09:05:34.484]';0.115;-0.185
'[09:05:34.488]';0.105;-0.19
'[09:05:34.492]';0.095;-0.17
'[09:05:34.496]';0.1;-0.17
'[09:05:34.500]';0.095;-0.165
'[09:05:34.504]';0.11;-0.17
'[09:05:34.508]';0.1;-0.16
'[09:05:34.512]';0.105;-0.175
'[09:05:34.516]';0.105;-0.17
'[09:05:34.520]';0.095;-0.18
'[09:05:34.524]';0.095;-0.175
'[09:05:34.528]';0.075;-0.17
'[09:05:34.532]';0.075;-0.16
'[09:05:34.536]';0.075;-0.17
'[09:05:34.540]';0.08;-0.185
'[09:05:34.544]';0.07;-0.185
'[09:05:34.548]';0.065;-0.185
'[09:05:34.552]';0.07;-0.19
'[09:05:34.556]';0.07;-0.185
'[09:05:34.560]';0.06;-0.185
'[09:05:34.564]';0.06;-0.19
'[09:05:34.568]';0.055;-0.185
'[09:05:34.572]';0.07;-0.185
'[09:05:34.576]';0.06;-0.18
'[09:05:34.580]';0.055;-0.18
'[09:05:34.584]';0.06;-0.16
'[09:05:34.588]';0.05;-0.17
'[09:05:34.592]';0.05;-0.17
'[09:05:34.596]';0.065;-0.16
'[09:05:34.600]';0.065;-0.165
'[09:05:34.604]';0.05;-0.16
'[09:05:34.608]';0.065;-0.16
'[09:05:34.612]';0.07;-0.15
'[09:05:34.616]';0.1;-0.155
'[09:05:34.620]';0.105;-0.145
'[09:05:34.624]';0.09;-0.135
'[09:05:34.628]';0.095;-0.145
'[09:05:34.632]';0.1;-0.15
'[09:05:34.636]';0.1;-0.15
'[09:05:34.640]';0.085;-0.145
'[09:05:34.644]';0.085;-0.155
'[09:05:34.648]';0.08;-0.15
'[09:05:34.652]';0.065;-0.16
'[09:05:34.656]';0.08;-0.14
'[09:05:34.660]';0.075;-0.15
'[09:05:34.664]';0.08;-0.15
'[09:05:34.668]';0.07;-0.15
'[09:05:34.672]';0.08;-0.125
'[09:05:34.676]';0.08;-0.095
'[09:05:34.680]';0.1;-0.065
'[09:05:34.684]';0.075;-0.045
'[09:05:34.688]';0.03;-0.065
'[09:05:34.692]';0.025;-0.08
'[09:05:34.696]';0.04;-0.085
'[09:05:34.700]';0.085;-0.07
'[09:05:34.704]';0.105;-0.06
'[09:05:34.708]';0.09;-0.04
'[09:05:34.712]';0.02;-0.015
'[09:05:34.716]';-0.115;0.005
'[09:05:34.720]';-0.285;0.025
'[09:05:34.724]';-0.36;0.055
'[09:05:34.728]';-0.375;0.055
'[09:05:34.732]';-0.34;0.02
'[09:05:34.736]';-0.28;-0.02
'[09:05:34.740]';-0.2;-0.065
'[09:05:34.744]';-0.125;-0.095
'[09:05:34.748]';-0.075;-0.11
'[09:05:34.752]';-0.04;-0.115
'[09:05:34.756]';0;-0.15
'[09:05:34.760]';0.015;-0.145
'[09:05:34.764]';0.07;-0.14
'[09:05:34.768]';0.085;-0.11
'[09:05:34.772]';0.085;-0.11
'[09:05:34.776]';0.055;-0.12
'[09:05:34.780]';0.065;-0.14
'[09:05:34.784]';0.06;-0.14
'[09:05:34.788]';0.075;-0.14
'[09:05:34.792]';0.075;-0.15
'[09:05:34.796]';0.06;-0.165
'[09:05:34.800]';0.07;-0.19
'[09:05:34.804]';0.075;-0.205
'[09:05:34.808]';0.09;-0.195
'[09:05:34.812]';0.08;-0.2
'[09:05:34.816]';0.1;-0.2
'[09:05:34.820]';0.095;-0.175
'[09:05:34.824]';0.1;-0.185
'[09:05:34.828]';0.1;-0.18
'[09:05:34.832]';0.095;-0.185
'[09:05:34.836]';0.105;-0.185
'[09:05:34.840]';0.1;-0.18
'[09:05:34.844]';0.11;-0.19
'[09:05:34.848]';0.105;-0.19
'[09:05:34.852]';0.105;-0.19
'[09:05:34.856]';0.105;-0.18
'[09:05:34.860]';0.095;-0.185
'[09:05:34.864]';0.105;-0.195
'[09:05:34.868]';0.09;-0.18
'[09:05:34.872]';0.115;-0.17
'[09:05:34.876]';0.105;-0.18
'[09:05:34.880]';0.105;-0.17
'[09:05:34.884]';0.105;-0.16
'[09:05:34.888]';0.115;-0.15
'[09:05:34.892]';0.11;-0.16
'[09:05:34.896]';0.095;-0.17
'[09:05:34.900]';0.095;-0.17
'[09:05:34.904]';0.11;-0.18
'[09:05:34.908]';0.11;-0.16
'[09:05:34.912]';0.1;-0.15
'[09:05:34.916]';0.115;-0.155
'[09:05:34.920]';0.125;-0.16
'[09:05:34.924]';0.115;-0.165
'[09:05:34.928]';0.095;-0.16
'[09:05:34.932]';0.1;-0.17
'[09:05:34.936]';0.09;-0.155
'[09:05:34.940]';0.09;-0.15
'[09:05:34.944]';0.08;-0.155
'[09:05:34.948]';0.09;-0.15
'[09:05:34.952]';0.105;-0.13
'[09:05:34.956]';0.115;-0.155
'[09:05:34.960]';0.125;-0.135
'[09:05:34.964]';0.12;-0.14
'[09:05:34.968]';0.12;-0.135
'[09:05:34.972]';0.115;-0.15
'[09:05:34.976]';0.095;-0.14
'[09:05:34.980]';0.075;-0.135
'[09:05:34.984]';0.09;-0.12
'[09:05:34.988]';0.085;-0.115
'[09:05:34.992]';0.075;-0.11
'[09:05:34.996]';0.075;-0.12
'[09:05:35.000]';0.095;-0.12
'[09:05:35.004]';0.095;-0.095
'[09:05:35.008]';0.085;-0.08
'[09:05:35.012]';0.075;-0.095
'[09:05:35.016]';0.085;-0.095
'[09:05:35.020]';0.085;-0.1
'[09:05:35.024]';0.085;-0.1
'[09:05:35.028]';0.095;-0.09
'[09:05:35.032]';0.09;-0.09
'[09:05:35.036]';0.095;-0.085
'[09:05:35.040]';0.095;-0.08
'[09:05:35.044]';0.08;-0.085
'[09:05:35.048]';0.1;-0.08
'[09:05:35.052]';0.09;-0.08
'[09:05:35.056]';0.075;-0.1
'[09:05:35.060]';0.08;-0.095
'[09:05:35.064]';0.09;-0.105
'[09:05:35.068]';0.08;-0.1
'[09:05:35.072]';0.105;-0.095
'[09:05:35.076]';0.105;-0.115
'[09:05:35.080]';0.09;-0.1
'[09:05:35.084]';0.08;-0.105
'[09:05:35.088]';0.11;-0.11
'[09:05:35.092]';0.12;-0.1
'[09:05:35.096]';0.11;-0.105
'[09:05:35.100]';0.1;-0.1
'[09:05:35.104]';0.085;-0.095
'[09:05:35.108]';0.085;-0.085
'[09:05:35.112]';0.055;-0.1
'[09:05:35.116]';0.065;-0.095
'[09:05:35.120]';0.065;-0.08
'[09:05:35.124]';0.07;-0.09
'[09:05:35.128]';0.065;-0.08
'[09:05:35.132]';0.085;-0.085
'[09:05:35.136]';0.08;-0.075
'[09:05:35.140]';0.09;-0.07
'[09:05:35.144]';0.095;-0.055
'[09:05:35.148]';0.105;-0.06
'[09:05:35.152]';0.11;-0.05
'[09:05:35.156]';0.105;-0.055
'[09:05:35.160]';0.08;-0.03
'[09:05:35.164]';0.09;-0.04
'[09:05:35.168]';0.09;-0.05
'[09:05:35.172]';0.095;-0.03
'[09:05:35.176]';0.09;-0.03
'[09:05:35.180]';0.08;-0.03
'[09:05:35.184]';0.06;-0.04
'[09:05:35.188]';0.075;-0.025
'[09:05:35.192]';0.065;-0.02
'[09:05:35.196]';0.06;-0.005
'[09:05:35.200]';0.075;-0.01
'[09:05:35.204]';0.045;-0.025
'[09:05:35.208]';0.06;-0.025
'[09:05:35.212]';0.06;-0.02
'[09:05:35.216]';0.085;-0.03
'[09:05:35.220]';0.08;-0.02
'[09:05:35.224]';0.075;-0.01
'[09:05:35.228]';0.07;0
'[09:05:35.232]';0.075;0.035
'[09:05:35.236]';0.07;0.08
'[09:05:35.240]';0.065;0.075
'[09:05:35.244]';0.035;0.055
'[09:05:35.248]';0.03;0.025
'[09:05:35.252]';0.075;0.025
'[09:05:35.256]';0.115;0.04
'[09:05:35.260]';0.105;0.06
'[09:05:35.264]';0.06;0.075
'[09:05:35.268]';-0.045;0.115
'[09:05:35.272]';-0.205;0.14
'[09:05:35.276]';-0.315;0.185
'[09:05:35.280]';-0.345;0.195
'[09:05:35.284]';-0.295;0.175
'[09:05:35.288]';-0.24;0.135
'[09:05:35.292]';-0.185;0.07
'[09:05:35.296]';-0.12;0.03
'[09:05:35.300]';-0.075;0.02
'[09:05:35.304]';-0.04;-0.01
'[09:05:35.308]';-0.015;-0.015
'[09:05:35.312]';0;-0.02
'[09:05:35.316]';0.02;-0.01
'[09:05:35.320]';0.045;0.015
'[09:05:35.324]';0.06;0.025
'[09:05:35.328]';0.08;0.02
'[09:05:35.332]';0.08;-0.005
'[09:05:35.336]';0.075;-0.01
'[09:05:35.340]';0.1;-0.025
'[09:05:35.344]';0.085;-0.035
'[09:05:35.348]';0.06;-0.04
'[09:05:35.352]';0.03;-0.035
'[09:05:35.356]';0.04;-0.025
'[09:05:35.360]';0.055;-0.04
'[09:05:35.364]';0.065;-0.045
'[09:05:35.368]';0.07;-0.045
'[09:05:35.372]';0.07;-0.045
'[09:05:35.376]';0.075;-0.04
'[09:05:35.380]';0.07;-0.035
'[09:05:35.384]';0.08;-0.045
'[09:05:35.388]';0.085;-0.055
'[09:05:35.392]';0.09;-0.045
'[09:05:35.396]';0.06;-0.045
'[09:05:35.400]';0.065;-0.05
'[09:05:35.404]';0.08;-0.045
'[09:05:35.408]';0.07;-0.045
'[09:05:35.412]';0.07;-0.04
'[09:05:35.416]';0.07;-0.045
'[09:05:35.420]';0.065;-0.035
'[09:05:35.424]';0.09;-0.05
'[09:05:35.428]';0.095;-0.03
'[09:05:35.432]';0.09;-0.04
'[09:05:35.436]';0.11;-0.04
'[09:05:35.440]';0.065;-0.03
'[09:05:35.444]';0.08;-0.035
'[09:05:35.448]';0.095;-0.04
'[09:05:35.452]';0.07;-0.035
'[09:05:35.456]';0.05;-0.04
'[09:05:35.460]';0.06;-0.035
'[09:05:35.464]';0.07;-0.045
'[09:05:35.468]';0.095;-0.045
'[09:05:35.472]';0.075;-0.055
'[09:05:35.476]';0.065;-0.06
'[09:05:35.480]';0.07;-0.055
'[09:05:35.484]';0.06;-0.05
'[09:05:35.488]';0.055;-0.035
'[09:05:35.492]';0.075;-0.045
'[09:05:35.496]';0.085;-0.04
'[09:05:35.500]';0.085;-0.04
'[09:05:35.504]';0.08;-0.04
'[09:05:35.508]';0.05;-0.04
'[09:05:35.512]';0.035;-0.025
'[09:05:35.516]';0.04;-0.03
'[09:05:35.520]';0.05;-0.01
'[09:05:35.524]';0.045;-0.015
'[09:05:35.528]';0.045;-0.01
'[09:05:35.532]';0.04;-0.01
'[09:05:35.536]';0.04;0
'[09:05:35.540]';0.06;-0.005
'[09:05:35.544]';0.06;-0.005
'[09:05:35.548]';0.065;0
'[09:05:35.552]';0.07;0
'[09:05:35.556]';0.075;0.005
'[09:05:35.560]';0.055;0.01
'[09:05:35.564]';0.03;0.015
'[09:05:35.568]';0.035;0.005
'[09:05:35.572]';0.045;-0.01
'[09:05:35.576]';0.055;0.005
'[09:05:35.580]';0.06;-0.005
'[09:05:35.584]';0.06;0
'[09:05:35.588]';0.04;0
'[09:05:35.592]';0.06;0
'[09:05:35.596]';0.04;0
'[09:05:35.600]';0.055;0
'[09:05:35.604]';0.07;-0.005
'[09:05:35.608]';0.08;-0.01
'[09:05:35.612]';0.05;-0.005
'[09:05:35.616]';0.035;-0.01
'[09:05:35.620]';0.04;-0.015
'[09:05:35.624]';0.055;-0.02
'[09:05:35.628]';0.035;-0.015
'[09:05:35.632]';0.055;-0.02
'[09:05:35.636]';0.07;-0.02
'[09:05:35.640]';0.045;-0.035
'[09:05:35.644]';0.055;-0.04
'[09:05:35.648]';0.035;-0.04
'[09:05:35.652]';0.05;-0.025
'[09:05:35.656]';0.04;-0.025
'[09:05:35.660]';0.045;-0.015
'[09:05:35.664]';0.05;-0.015
'[09:05:35.668]';0.07;-0.015
'[09:05:35.672]';0.07;-0.025
'[09:05:35.676]';0.065;-0.02
'[09:05:35.680]';0.05;-0.02
'[09:05:35.684]';0.055;-0.025
'[09:05:35.688]';0.06;-0.02
'[09:05:35.692]';0.06;-0.02
'[09:05:35.696]';0.075;-0.02
'[09:05:35.700]';0.065;-0.03
'[09:05:35.704]';0.07;-0.015
'[09:05:35.708]';0.07;-0.015
'[09:05:35.712]';0.085;-0.005
'[09:05:35.716]';0.06;0.005
'[09:05:35.720]';0.05;-0.005
'[09:05:35.724]';0.045;-0.01
'[09:05:35.728]';0.055;-0.005
'[09:05:35.732]';0.055;-0.015
'[09:05:35.736]';0.05;-0.005
'[09:05:35.740]';0.055;0
'[09:05:35.744]';0.06;-0.005
'[09:05:35.748]';0.055;-0.015
'[09:05:35.752]';0.03;-0.015
'[09:05:35.756]';0.035;-0.015
'[09:05:35.760]';0.045;-0.01
'[09:05:35.764]';0.05;-0.02
'[09:05:35.768]';0.03;-0.02
'[09:05:35.772]';0.03;-0.025
'[09:05:35.776]';0.035;-0.01
'[09:05:35.780]';0.025;-0.01
'[09:05:35.784]';0.045;-0.02
'[09:05:35.788]';0.055;-0.03
'[09:05:35.792]';0.05;-0.035
'[09:05:35.796]';0.055;-0.04
'[09:05:35.800]';0.07;-0.03
'[09:05:35.804]';0.055;-0.035
'[09:05:35.808]';0.045;-0.04
'[09:05:35.812]';0.055;-0.035
'[09:05:35.816]';0.04;-0.035
'[09:05:35.820]';0.055;-0.015
'[09:05:35.824]';0.075;-0.015
'[09:05:35.828]';0.075;-0.02
'[09:05:35.832]';0.1;-0.015
'[09:05:35.836]';0.09;-0.015
'[09:05:35.840]';0.085;-0.02
'[09:05:35.844]';0.085;-0.01
'[09:05:35.848]';0.08;-0.015
'[09:05:35.852]';0.07;-0.02
'[09:05:35.856]';0.07;-0.02
'[09:05:35.860]';0.075;-0.015
'[09:05:35.864]';0.07;-0.01
'[09:05:35.868]';0.07;-0.01
'[09:05:35.872]';0.045;-0.005
'[09:05:35.876]';0.055;-0.005
'[09:05:35.880]';0.05;-0.015
'[09:05:35.884]';0.035;0
'[09:05:35.888]';0.04;0
'[09:05:35.892]';0.045;0
'[09:05:35.896]';0.055;0
'[09:05:35.900]';0.05;-0.01
'[09:05:35.904]';0.05;0.025
'[09:05:35.908]';0.05;0.05
'[09:05:35.912]';0.035;0.07
'[09:05:35.916]';0.025;0.065
'[09:05:35.920]';0.005;0.05
'[09:05:35.924]';0.045;0.03
'[09:05:35.928]';0.06;0.01
'[09:05:35.932]';0.095;0.03
'[09:05:35.936]';0.11;0.06
'[09:05:35.940]';0.045;0.085
'[09:05:35.944]';-0.11;0.115
'[09:05:35.948]';-0.29;0.155
'[09:05:35.952]';-0.35;0.195
'[09:05:35.956]';-0.35;0.21
'[09:05:35.960]';-0.315;0.17
'[09:05:35.964]';-0.24;0.12
'[09:05:35.968]';-0.16;0.06
'[09:05:35.972]';-0.1;0.01
'[09:05:35.976]';-0.055;-0.01
'[09:05:35.980]';0;-0.04
'[09:05:35.984]';0.025;-0.05
'[09:05:35.988]';0.04;-0.05
'[09:05:35.992]';0.035;-0.03
'[09:05:35.996]';0.055;0
'[09:05:36.000]';0.055;-0.005
'[09:05:36.004]';0.07;-0.005
'[09:05:36.008]';0.095;-0.015
'[09:05:36.012]';0.085;-0.02
'[09:05:36.016]';0.09;-0.03
'[09:05:36.020]';0.09;-0.035
'[09:05:36.024]';0.085;-0.04
'[09:05:36.028]';0.09;-0.05
'[09:05:36.032]';0.1;-0.055
'[09:05:36.036]';0.09;-0.075
'[09:05:36.040]';0.08;-0.075
'[09:05:36.044]';0.1;-0.075
'[09:05:36.048]';0.085;-0.065
'[09:05:36.052]';0.095;-0.055
'[09:05:36.056]';0.085;-0.065
'[09:05:36.060]';0.1;-0.055
'[09:05:36.064]';0.105;-0.045
'[09:05:36.068]';0.105;-0.06
'[09:05:36.072]';0.115;-0.05
'[09:05:36.076]';0.115;-0.05
'[09:05:36.080]';0.135;-0.065
'[09:05:36.084]';0.1;-0.05
'[09:05:36.088]';0.095;-0.05
'[09:05:36.092]';0.095;-0.04
'[09:05:36.096]';0.12;-0.055
'[09:05:36.100]';0.115;-0.055
'[09:05:36.104]';0.115;-0.04
'[09:05:36.108]';0.14;-0.045
'[09:05:36.112]';0.125;-0.045
'[09:05:36.116]';0.125;-0.045
'[09:05:36.120]';0.14;-0.065
'[09:05:36.124]';0.145;-0.05
'[09:05:36.128]';0.155;-0.06
'[09:05:36.132]';0.15;-0.055
'[09:05:36.136]';0.13;-0.06
'[09:05:36.140]';0.115;-0.055
'[09:05:36.144]';0.095;-0.055
'[09:05:36.148]';0.07;-0.05
'[09:05:36.152]';0.08;-0.04
'[09:05:36.156]';0.075;-0.06
'[09:05:36.160]';0.095;-0.05
'[09:05:36.164]';0.08;-0.035
'[09:05:36.168]';0.085;-0.045
'[09:05:36.172]';0.105;-0.045
'[09:05:36.176]';0.115;-0.04
'[09:05:36.180]';0.11;-0.04
'[09:05:36.184]';0.085;-0.05
'[09:05:36.188]';0.075;-0.045
'[09:05:36.192]';0.065;-0.04
'[09:05:36.196]';0.06;-0.05
'[09:05:36.200]';0.075;-0.025
'[09:05:36.204]';0.07;-0.03
'[09:05:36.208]';0.075;-0.035
'[09:05:36.212]';0.07;-0.02
'[09:05:36.216]';0.07;-0.01
'[09:05:36.220]';0.06;0
'[09:05:36.224]';0.08;-0.005
'[09:05:36.228]';0.09;0
'[09:05:36.232]';0.095;0
'[09:05:36.236]';0.105;0
'[09:05:36.240]';0.1;0.015
'[09:05:36.244]';0.11;0.01
'[09:05:36.248]';0.08;0.005
'[09:05:36.252]';0.075;0.01
'[09:05:36.256]';0.075;-0.005
'[09:05:36.260]';0.085;-0.01
'[09:05:36.264]';0.095;-0.005
'[09:05:36.268]';0.11;0.005
'[09:05:36.272]';0.09;0
'[09:05:36.276]';0.075;0
'[09:05:36.280]';0.06;0
'[09:05:36.284]';0.07;-0.01
'[09:05:36.288]';0.08;0
'[09:05:36.292]';0.075;-0.015
'[09:05:36.296]';0.07;-0.01
'[09:05:36.300]';0.065;-0.02
'[09:05:36.304]';0.06;-0.01
'[09:05:36.308]';0.05;-0.02
'[09:05:36.312]';0.055;-0.03
'[09:05:36.316]';0.05;-0.035
'[09:05:36.320]';0.065;-0.02
'[09:05:36.324]';0.065;-0.045
'[09:05:36.328]';0.09;-0.04
'[09:05:36.332]';0.09;-0.04
'[09:05:36.336]';0.085;-0.02
'[09:05:36.340]';0.085;-0.025
'[09:05:36.344]';0.1;-0.02
'[09:05:36.348]';0.1;-0.04
'[09:05:36.352]';0.08;-0.03
'[09:05:36.356]';0.075;-0.035
'[09:05:36.360]';0.075;-0.03
'[09:05:36.364]';0.085;-0.03
'[09:05:36.368]';0.1;-0.025
'[09:05:36.372]';0.11;-0.02
'[09:05:36.376]';0.095;-0.02
'[09:05:36.380]';0.095;-0.015
'[09:05:36.384]';0.11;-0.015
'[09:05:36.388]';0.095;-0.005
'[09:05:36.392]';0.08;-0.005
'[09:05:36.396]';0.09;0
'[09:05:36.400]';0.085;0
'[09:05:36.404]';0.095;-0.005
'[09:05:36.408]';0.085;-0.005
'[09:05:36.412]';0.085;-0.02
'[09:05:36.416]';0.05;-0.015
'[09:05:36.420]';0.06;-0.01
'[09:05:36.424]';0.045;-0.015
'[09:05:36.428]';0.05;-0.02
'[09:05:36.432]';0.06;-0.015
'[09:05:36.436]';0.055;-0.02
'[09:05:36.440]';0.06;-0.015
'[09:05:36.444]';0.065;-0.015
'[09:05:36.448]';0.05;-0.02
'[09:05:36.452]';0.03;-0.015
'[09:05:36.456]';0.035;-0.025
'[09:05:36.460]';0.05;-0.025
'[09:05:36.464]';0.055;-0.02
'[09:05:36.468]';0.05;-0.01
'[09:05:36.472]';0.035;-0.02
'[09:05:36.476]';0.045;-0.02
'[09:05:36.480]';0.03;-0.015
'[09:05:36.484]';0.045;-0.025
'[09:05:36.488]';0.04;-0.005
'[09:05:36.492]';0.065;0
'[09:05:36.496]';0.06;0.025
'[09:05:36.500]';0.065;0.045
'[09:05:36.504]';0.045;0.065
'[09:05:36.508]';0.045;0.05
'[09:05:36.512]';0.045;0.01
'[09:05:36.516]';0.095;0.02
'[09:05:36.520]';0.135;0.025
'[09:05:36.524]';0.115;0.045
'[09:05:36.528]';0.08;0.065
'[09:05:36.532]';-0.05;0.09
'[09:05:36.536]';-0.2;0.13
'[09:05:36.540]';-0.35;0.17
'[09:05:36.544]';-0.37;0.19
'[09:05:36.548]';-0.33;0.18
'[09:05:36.552]';-0.3;0.14
'[09:05:36.556]';-0.23;0.075
'[09:05:36.560]';-0.17;0.02
'[09:05:36.564]';-0.105;0.005
'[09:05:36.568]';-0.08;-0.025
'[09:05:36.572]';-0.055;-0.06
'[09:05:36.576]';-0.025;-0.055
'[09:05:36.580]';0.01;-0.045
'[09:05:36.584]';0.03;-0.025
'[09:05:36.588]';0.04;-0.03
'[09:05:36.592]';0.055;-0.04
'[09:05:36.596]';0.065;-0.05
'[09:05:36.600]';0.08;-0.04
'[09:05:36.604]';0.075;-0.06
'[09:05:36.608]';0.055;-0.065
'[09:05:36.612]';0.04;-0.07
'[09:05:36.616]';0.035;-0.065
'[09:05:36.620]';0.04;-0.06
'[09:05:36.624]';0.045;-0.065
'[09:05:36.628]';0.06;-0.085
'[09:05:36.632]';0.075;-0.095
'[09:05:36.636]';0.085;-0.08
'[09:05:36.640]';0.09;-0.08
'[09:05:36.644]';0.08;-0.075
'[09:05:36.648]';0.09;-0.075
'[09:05:36.652]';0.085;-0.08
'[09:05:36.656]';0.075;-0.07
'[09:05:36.660]';0.09;-0.075
'[09:05:36.664]';0.085;-0.065
'[09:05:36.668]';0.085;-0.075
'[09:05:36.672]';0.095;-0.07
'[09:05:36.676]';0.095;-0.06
'[09:05:36.680]';0.09;-0.065
'[09:05:36.684]';0.08;-0.055
'[09:05:36.688]';0.1;-0.05
'[09:05:36.692]';0.095;-0.045
'[09:05:36.696]';0.115;-0.04
'[09:05:36.700]';0.11;-0.05
'[09:05:36.704]';0.095;-0.06
'[09:05:36.708]';0.09;-0.05
'[09:05:36.712]';0.09;-0.045
'[09:05:36.716]';0.09;-0.06
'[09:05:36.720]';0.105;-0.06
'[09:05:36.724]';0.09;-0.055
'[09:05:36.728]';0.1;-0.045
'[09:05:36.732]';0.085;-0.055
'[09:05:36.736]';0.09;-0.065
'[09:05:36.740]';0.065;-0.06
'[09:05:36.744]';0.07;-0.065
'[09:05:36.748]';0.08;-0.06
'[09:05:36.752]';0.08;-0.055
'[09:05:36.756]';0.07;-0.055
'[09:05:36.760]';0.08;-0.06
'[09:05:36.764]';0.085;-0.045
'[09:05:36.768]';0.085;-0.04
'[09:05:36.772]';0.1;-0.05
'[09:05:36.776]';0.09;-0.06
'[09:05:36.780]';0.09;-0.05
'[09:05:36.784]';0.07;-0.05
'[09:05:36.788]';0.07;-0.04
'[09:05:36.792]';0.06;-0.045
'[09:05:36.796]';0.07;-0.04
'[09:05:36.800]';0.055;-0.035
'[09:05:36.804]';0.075;-0.03
'[09:05:36.808]';0.07;-0.015
'[09:05:36.812]';0.075;-0.01
'[09:05:36.816]';0.075;0
'[09:05:36.820]';0.075;0
'[09:05:36.824]';0.075;-0.015
'[09:05:36.828]';0.085;-0.01
'[09:05:36.832]';0.085;0
'[09:05:36.836]';0.09;-0.005
'[09:05:36.840]';0.085;-0.02
'[09:05:36.844]';0.055;-0.01
'[09:05:36.848]';0.05;-0.005
'[09:05:36.852]';0.065;-0.01
'[09:05:36.856]';0.075;-0.02
'[09:05:36.860]';0.065;-0.02
'[09:05:36.864]';0.055;-0.015
'[09:05:36.868]';0.09;-0.02
'[09:05:36.872]';0.08;-0.015
'[09:05:36.876]';0.085;-0.03
'[09:05:36.880]';0.075;-0.03
'[09:05:36.884]';0.075;-0.04
'[09:05:36.888]';0.065;-0.05
'[09:05:36.892]';0.075;-0.04
