'Elapsed time';'ECG1';'ECG2'
'2:50:44.652';-0.535;-0.405
'2:50:44.656';-0.495;-0.37
'2:50:44.660';-0.45;-0.255
'2:50:44.664';-0.465;-0.21
'2:50:44.668';-0.5;-0.22
'2:50:44.672';-0.44;-0.205
'2:50:44.676';-0.43;-0.15
'2:50:44.680';-0.445;-0.115
'2:50:44.684';-0.515;-0.17
'2:50:44.688';-0.46;-0.19
'2:50:44.692';-0.425;-0.095
'2:50:44.696';-0.43;-0.11
'2:50:44.700';-0.485;-0.12
'2:50:44.704';-0.44;-0.13
'2:50:44.708';-0.405;-0.125
'2:50:44.712';-0.385;-0.065
'2:50:44.716';-0.44;-0.145
'2:50:44.720';-0.41;-0.155
'2:50:44.724';-0.355;-0.13
'2:50:44.728';-0.4;-0.095
'2:50:44.732';-0.45;-0.14
'2:50:44.736';-0.445;-0.155
'2:50:44.740';-0.385;-0.13
'2:50:44.744';-0.39;-0.11
'2:50:44.748';-0.44;-0.15
'2:50:44.752';-0.45;-0.16
'2:50:44.756';-0.4;-0.145
'2:50:44.760';-0.42;-0.105
'2:50:44.764';-0.455;-0.14
'2:50:44.768';-0.45;-0.18
'2:50:44.772';-0.415;-0.16
'2:50:44.776';-0.4;-0.12
'2:50:44.780';-0.465;-0.1
'2:50:44.784';-0.48;-0.18
'2:50:44.788';-0.405;-0.145
'2:50:44.792';-0.385;-0.13
'2:50:44.796';-0.425;-0.115
'2:50:44.800';-0.46;-0.16
'2:50:44.804';-0.405;-0.165
'2:50:44.808';-0.4;-0.115
'2:50:44.812';-0.42;-0.11
'2:50:44.816';-0.455;-0.155
'2:50:44.820';-0.415;-0.185
'2:50:44.824';-0.4;-0.13
'2:50:44.828';-0.425;-0.14
'2:50:44.832';-0.48;-0.145
'2:50:44.836';-0.42;-0.18
'2:50:44.840';-0.37;-0.155
'2:50:44.844';-0.4;-0.115
'2:50:44.848';-0.445;-0.17
'2:50:44.852';-0.43;-0.18
'2:50:44.856';-0.39;-0.17
'2:50:44.860';-0.4;-0.07
'2:50:44.864';-0.46;-0.15
'2:50:44.868';-0.455;-0.14
'2:50:44.872';-0.39;-0.125
'2:50:44.876';-0.39;-0.1
'2:50:44.880';-0.435;-0.145
'2:50:44.884';-0.46;-0.15
'2:50:44.888';-0.395;-0.14
'2:50:44.892';-0.405;-0.09
'2:50:44.896';-0.45;-0.095
'2:50:44.900';-0.475;-0.165
'2:50:44.904';-0.425;-0.13
'2:50:44.908';-0.395;-0.1
'2:50:44.912';-0.435;-0.085
'2:50:44.916';-0.425;-0.14
'2:50:44.920';-0.41;-0.12
'2:50:44.924';-0.395;-0.065
'2:50:44.928';-0.455;-0.085
'2:50:44.932';-0.485;-0.16
'2:50:44.936';-0.44;-0.16
'2:50:44.940';-0.405;-0.13
'2:50:44.944';-0.45;-0.125
'2:50:44.948';-0.495;-0.17
'2:50:44.952';-0.4;-0.165
'2:50:44.956';-0.415;-0.115
'2:50:44.960';-0.48;-0.125
'2:50:44.964';-0.49;-0.175
'2:50:44.968';-0.435;-0.155
'2:50:44.972';-0.405;-0.1
'2:50:44.976';-0.43;-0.11
'2:50:44.980';-0.465;-0.18
'2:50:44.984';-0.45;-0.175
'2:50:44.988';-0.41;-0.115
'2:50:44.992';-0.45;-0.105
'2:50:44.996';-0.485;-0.19
'2:50:45.000';-0.465;-0.19
'2:50:45.004';-0.4;-0.13
'2:50:45.008';-0.455;-0.14
'2:50:45.012';-0.495;-0.175
'2:50:45.016';-0.465;-0.185
'2:50:45.020';-0.415;-0.14
'2:50:45.024';-0.42;-0.12
'2:50:45.028';-0.46;-0.14
'2:50:45.032';-0.425;-0.165
'2:50:45.036';-0.345;-0.095
'2:50:45.040';-0.325;-0.06
'2:50:45.044';-0.375;-0.095
'2:50:45.048';-0.355;-0.145
'2:50:45.052';-0.26;-0.065
'2:50:45.056';-0.265;0.04
'2:50:45.060';-0.3;0.08
'2:50:45.064';-0.28;0.105
'2:50:45.068';-0.24;0.13
'2:50:45.072';-0.225;0.145
'2:50:45.076';-0.32;0
'2:50:45.080';-0.375;-0.185
'2:50:45.084';-0.37;-0.215
'2:50:45.088';-0.365;-0.17
'2:50:45.092';-0.43;-0.235
'2:50:45.096';-0.44;-0.27
'2:50:45.100';-0.36;-0.245
'2:50:45.104';-0.395;-0.18
'2:50:45.108';-0.52;-0.245
'2:50:45.112';-0.515;-0.3
'2:50:45.116';-0.485;-0.245
'2:50:45.120';-0.51;-0.2
'2:50:45.124';-0.54;-0.215
'2:50:45.128';-0.54;-0.27
'2:50:45.132';-0.505;-0.24
'2:50:45.136';-0.48;-0.19
'2:50:45.140';-0.535;-0.21
'2:50:45.144';-0.54;-0.275
'2:50:45.148';-0.48;-0.25
'2:50:45.152';-0.46;-0.21
'2:50:45.156';-0.525;-0.23
'2:50:45.160';-0.52;-0.265
'2:50:45.164';-0.5;-0.245
'2:50:45.168';-0.465;-0.195
'2:50:45.172';-0.51;-0.215
'2:50:45.176';-0.555;-0.225
'2:50:45.180';-0.595;-0.13
'2:50:45.184';-0.595;0.13
'2:50:45.188';-0.475;0.315
'2:50:45.192';-0.295;0.35
'2:50:45.196';0.05;0.305
'2:50:45.200';0.435;0.505
'2:50:45.204';0.8;0.635
'2:50:45.208';1.06;-0.11
'2:50:45.212';1.155;-0.95
'2:50:45.216';0.775;-1.415
'2:50:45.220';0.105;-1.725
'2:50:45.224';-0.45;-2.155
'2:50:45.228';-0.895;-2.44
'2:50:45.232';-1.145;-2.58
'2:50:45.236';-1.03;-2.68
'2:50:45.240';-0.865;-2.51
'2:50:45.244';-0.74;-1.865
'2:50:45.248';-0.525;-1.26
'2:50:45.252';-0.425;-0.83
'2:50:45.256';-0.48;-0.495
'2:50:45.260';-0.55;-0.24
'2:50:45.264';-0.52;-0.135
'2:50:45.268';-0.485;-0.035
'2:50:45.272';-0.555;-0.03
'2:50:45.276';-0.55;-0.085
'2:50:45.280';-0.485;-0.05
'2:50:45.284';-0.47;0.02
'2:50:45.288';-0.505;0.005
'2:50:45.292';-0.525;-0.035
'2:50:45.296';-0.455;-0.01
'2:50:45.300';-0.445;0.025
'2:50:45.304';-0.49;0.02
'2:50:45.308';-0.505;-0.02
'2:50:45.312';-0.48;-0.03
'2:50:45.316';-0.445;0.055
'2:50:45.320';-0.455;0.05
'2:50:45.324';-0.5;0.01
'2:50:45.328';-0.47;0
'2:50:45.332';-0.42;0.08
'2:50:45.336';-0.43;0.105
'2:50:45.340';-0.425;0.085
'2:50:45.344';-0.44;0.08
'2:50:45.348';-0.36;0.105
'2:50:45.352';-0.365;0.13
'2:50:45.356';-0.385;0.135
'2:50:45.360';-0.35;0.15
'2:50:45.364';-0.31;0.195
'2:50:45.368';-0.335;0.235
'2:50:45.372';-0.375;0.245
'2:50:45.376';-0.365;0.225
'2:50:45.380';-0.28;0.315
'2:50:45.384';-0.27;0.38
'2:50:45.388';-0.315;0.38
'2:50:45.392';-0.275;0.37
'2:50:45.396';-0.23;0.435
'2:50:45.400';-0.175;0.51
'2:50:45.404';-0.215;0.525
'2:50:45.408';-0.185;0.54
'2:50:45.412';-0.155;0.59
'2:50:45.416';-0.1;0.635
'2:50:45.420';-0.12;0.665
'2:50:45.424';-0.16;0.63
'2:50:45.428';-0.08;0.675
'2:50:45.432';-0.075;0.78
'2:50:45.436';-0.115;0.76
'2:50:45.440';-0.12;0.75
'2:50:45.444';-0.075;0.7
'2:50:45.448';-0.055;0.81
'2:50:45.452';-0.11;0.805
'2:50:45.456';-0.165;0.76
'2:50:45.460';-0.155;0.73
'2:50:45.464';-0.14;0.775
'2:50:45.468';-0.185;0.77
'2:50:45.472';-0.215;0.74
'2:50:45.476';-0.195;0.67
'2:50:45.480';-0.175;0.685
'2:50:45.484';-0.2;0.65
'2:50:45.488';-0.235;0.56
'2:50:45.492';-0.19;0.52
'2:50:45.496';-0.195;0.555
'2:50:45.500';-0.29;0.575
'2:50:45.504';-0.365;0.49
'2:50:45.508';-0.365;0.415
'2:50:45.512';-0.38;0.395
'2:50:45.516';-0.39;0.355
'2:50:45.520';-0.445;0.275
'2:50:45.524';-0.425;0.16
'2:50:45.528';-0.38;0.155
'2:50:45.532';-0.405;0.145
'2:50:45.536';-0.47;0.085
'2:50:45.540';-0.435;0
'2:50:45.544';-0.39;0.005
'2:50:45.548';-0.395;0.025
'2:50:45.552';-0.415;-0.04
'2:50:45.556';-0.415;-0.09
'2:50:45.560';-0.35;-0.115
'2:50:45.564';-0.34;-0.07
'2:50:45.568';-0.385;-0.075
'2:50:45.572';-0.435;-0.145
'2:50:45.576';-0.39;-0.15
'2:50:45.580';-0.41;-0.14
'2:50:45.584';-0.445;-0.18
'2:50:45.588';-0.485;-0.24
'2:50:45.592';-0.435;-0.25
'2:50:45.596';-0.405;-0.205
'2:50:45.600';-0.44;-0.22
'2:50:45.604';-0.465;-0.26
'2:50:45.608';-0.43;-0.225
'2:50:45.612';-0.37;-0.185
'2:50:45.616';-0.46;-0.15
'2:50:45.620';-0.46;-0.235
'2:50:45.624';-0.425;-0.2
'2:50:45.628';-0.38;-0.18
'2:50:45.632';-0.4;-0.16
'2:50:45.636';-0.46;-0.23
'2:50:45.640';-0.435;-0.205
'2:50:45.644';-0.41;-0.16
'2:50:45.648';-0.45;-0.125
'2:50:45.652';-0.465;-0.1
'2:50:45.656';-0.44;-0.065
'2:50:45.660';-0.39;0.07
'2:50:45.664';-0.355;0.14
'2:50:45.668';-0.28;0.065
'2:50:45.672';-0.13;-0.09
'2:50:45.676';0.015;-0.15
'2:50:45.680';0.12;-0.055
'2:50:45.684';0.125;-0.015
'2:50:45.688';0.235;0.05
'2:50:45.692';0.09;0.12
'2:50:45.696';-0.365;0.41
'2:50:45.700';-0.78;0.63
'2:50:45.704';-0.92;0.805
'2:50:45.708';-0.89;0.975
'2:50:45.712';-0.895;1.235
'2:50:45.716';-0.98;1.38
'2:50:45.720';-0.995;1.23
'2:50:45.724';-0.9;1.21
'2:50:45.728';-0.74;1.595
'2:50:45.732';-0.6;2.455
'2:50:45.736';-0.58;3.125
'2:50:45.740';-0.545;3.14
'2:50:45.744';-0.51;2.7
'2:50:45.748';-0.575;2.355
'2:50:45.752';-0.52;1.775
'2:50:45.756';-0.43;0.835
'2:50:45.760';-0.39;-0.11
'2:50:45.764';-0.33;-0.64
'2:50:45.768';-0.33;-0.72
'2:50:45.772';-0.305;-0.64
'2:50:45.776';-0.285;-0.465
'2:50:45.780';-0.315;-0.445
'2:50:45.784';-0.345;-0.525
'2:50:45.788';-0.355;-0.615
'2:50:45.792';-0.295;-0.615
'2:50:45.796';-0.285;-0.605
'2:50:45.800';-0.32;-0.68
'2:50:45.804';-0.345;-0.665
'2:50:45.808';-0.27;-0.72
'2:50:45.812';-0.235;-0.655
'2:50:45.816';-0.285;-0.705
'2:50:45.820';-0.31;-0.76
'2:50:45.824';-0.265;-0.75
'2:50:45.828';-0.235;-0.725
'2:50:45.832';-0.27;-0.735
'2:50:45.836';-0.29;-0.815
'2:50:45.840';-0.215;-0.825
'2:50:45.844';-0.13;-0.805
'2:50:45.848';-0.16;-0.85
'2:50:45.852';-0.16;-0.905
'2:50:45.856';-0.125;-0.9
'2:50:45.860';-0.075;-0.905
'2:50:45.864';-0.045;-0.92
'2:50:45.868';-0.12;-1.005
'2:50:45.872';-0.045;-1.025
'2:50:45.876';-0.01;-0.98
'2:50:45.880';0;-1.04
'2:50:45.884';-0.04;-1.075
'2:50:45.888';-0.015;-1.155
'2:50:45.892';0.07;-1.165
'2:50:45.896';0.075;-1.165
'2:50:45.900';0.035;-1.23
'2:50:45.904';0.03;-1.29
'2:50:45.908';0.03;-1.32
'2:50:45.912';0.04;-1.28
'2:50:45.916';0.01;-1.31
'2:50:45.920';-0.01;-1.4
'2:50:45.924';0.01;-1.39
'2:50:45.928';0;-1.295
'2:50:45.932';-0.105;-1.355
'2:50:45.936';-0.175;-1.36
'2:50:45.940';-0.215;-1.35
'2:50:45.944';-0.205;-1.325
'2:50:45.948';-0.23;-1.22
'2:50:45.952';-0.32;-1.27
'2:50:45.956';-0.355;-1.24
'2:50:45.960';-0.31;-1.165
'2:50:45.964';-0.345;-1.045
'2:50:45.968';-0.41;-1.04
'2:50:45.972';-0.405;-0.98
'2:50:45.976';-0.39;-0.88
'2:50:45.980';-0.4;-0.77
'2:50:45.984';-0.495;-0.705
'2:50:45.988';-0.505;-0.67
'2:50:45.992';-0.465;-0.565
'2:50:45.996';-0.425;-0.48
'2:50:46.000';-0.485;-0.375
'2:50:46.004';-0.495;-0.39
'2:50:46.008';-0.44;-0.345
'2:50:46.012';-0.405;-0.24
'2:50:46.016';-0.465;-0.215
'2:50:46.020';-0.5;-0.255
'2:50:46.024';-0.47;-0.24
'2:50:46.028';-0.43;-0.175
'2:50:46.032';-0.42;-0.17
'2:50:46.036';-0.46;-0.18
'2:50:46.040';-0.46;-0.21
'2:50:46.044';-0.39;-0.17
'2:50:46.048';-0.415;-0.145
'2:50:46.052';-0.475;-0.205
'2:50:46.056';-0.48;-0.195
'2:50:46.060';-0.425;-0.175
'2:50:46.064';-0.415;-0.14
'2:50:46.068';-0.475;-0.165
'2:50:46.072';-0.455;-0.195
'2:50:46.076';-0.405;-0.19
'2:50:46.080';-0.385;-0.13
'2:50:46.084';-0.45;-0.165
'2:50:46.088';-0.44;-0.21
'2:50:46.092';-0.43;-0.185
'2:50:46.096';-0.425;-0.135
'2:50:46.100';-0.485;-0.17
'2:50:46.104';-0.48;-0.185
'2:50:46.108';-0.455;-0.175
'2:50:46.112';-0.415;-0.14
'2:50:46.116';-0.435;-0.165
'2:50:46.120';-0.45;-0.21
'2:50:46.124';-0.4;-0.225
'2:50:46.128';-0.38;-0.14
'2:50:46.132';-0.465;-0.15
'2:50:46.136';-0.47;-0.19
'2:50:46.140';-0.415;-0.23
'2:50:46.144';-0.385;-0.17
'2:50:46.148';-0.42;-0.18
'2:50:46.152';-0.5;-0.215
'2:50:46.156';-0.47;-0.22
'2:50:46.160';-0.455;-0.175
'2:50:46.164';-0.47;-0.19
'2:50:46.168';-0.515;-0.2
'2:50:46.172';-0.5;-0.215
'2:50:46.176';-0.425;-0.175
'2:50:46.180';-0.455;-0.14
'2:50:46.184';-0.495;-0.185
'2:50:46.188';-0.49;-0.215
'2:50:46.192';-0.43;-0.2
'2:50:46.196';-0.45;-0.135
'2:50:46.200';-0.495;-0.2
'2:50:46.204';-0.49;-0.24
'2:50:46.208';-0.415;-0.23
'2:50:46.212';-0.435;-0.165
'2:50:46.216';-0.51;-0.19
'2:50:46.220';-0.5;-0.22
'2:50:46.224';-0.46;-0.18
'2:50:46.228';-0.435;-0.13
'2:50:46.232';-0.49;-0.16
'2:50:46.236';-0.49;-0.21
'2:50:46.240';-0.46;-0.21
'2:50:46.244';-0.415;-0.17
'2:50:46.248';-0.495;-0.185
'2:50:46.252';-0.49;-0.255
'2:50:46.256';-0.46;-0.225
'2:50:46.260';-0.445;-0.18
'2:50:46.264';-0.465;-0.18
'2:50:46.268';-0.485;-0.25
'2:50:46.272';-0.44;-0.235
'2:50:46.276';-0.435;-0.165
'2:50:46.280';-0.48;-0.185
'2:50:46.284';-0.53;-0.2
'2:50:46.288';-0.47;-0.205
'2:50:46.292';-0.435;-0.155
'2:50:46.296';-0.49;-0.165
'2:50:46.300';-0.52;-0.185
'2:50:46.304';-0.48;-0.22
'2:50:46.308';-0.425;-0.185
'2:50:46.312';-0.45;-0.145
'2:50:46.316';-0.49;-0.17
'2:50:46.320';-0.49;-0.2
'2:50:46.324';-0.445;-0.19
'2:50:46.328';-0.475;-0.155
'2:50:46.332';-0.525;-0.165
'2:50:46.336';-0.485;-0.19
'2:50:46.340';-0.45;-0.195
'2:50:46.344';-0.445;-0.095
'2:50:46.348';-0.49;-0.15
'2:50:46.352';-0.505;-0.215
'2:50:46.356';-0.455;-0.165
'2:50:46.360';-0.42;-0.155
'2:50:46.364';-0.48;-0.16
'2:50:46.368';-0.49;-0.215
'2:50:46.372';-0.46;-0.185
'2:50:46.376';-0.445;-0.175
'2:50:46.380';-0.485;-0.175
'2:50:46.384';-0.49;-0.215
'2:50:46.388';-0.46;-0.175
'2:50:46.392';-0.45;-0.13
'2:50:46.396';-0.495;-0.15
'2:50:46.400';-0.495;-0.19
'2:50:46.404';-0.45;-0.195
'2:50:46.408';-0.445;-0.12
'2:50:46.412';-0.47;-0.155
'2:50:46.416';-0.49;-0.19
'2:50:46.420';-0.46;-0.185
'2:50:46.424';-0.42;-0.155
'2:50:46.428';-0.465;-0.125
'2:50:46.432';-0.51;-0.165
'2:50:46.436';-0.46;-0.24
'2:50:46.440';-0.41;-0.18
'2:50:46.444';-0.47;-0.13
'2:50:46.448';-0.5;-0.175
'2:50:46.452';-0.45;-0.195
'2:50:46.456';-0.405;-0.165
'2:50:46.460';-0.405;-0.11
'2:50:46.464';-0.41;-0.14
'2:50:46.468';-0.36;-0.155
'2:50:46.472';-0.32;-0.115
'2:50:46.476';-0.3;-0.03
'2:50:46.480';-0.37;0.005
'2:50:46.484';-0.35;0.015
'2:50:46.488';-0.345;0.04
'2:50:46.492';-0.275;0.1
'2:50:46.496';-0.28;0.095
'2:50:46.500';-0.265;0.025
'2:50:46.504';-0.23;0.005
'2:50:46.508';-0.27;-0.03
'2:50:46.512';-0.36;-0.08
'2:50:46.516';-0.425;-0.21
'2:50:46.520';-0.395;-0.24
'2:50:46.524';-0.38;-0.2
'2:50:46.528';-0.375;-0.23
'2:50:46.532';-0.405;-0.255
'2:50:46.536';-0.365;-0.22
'2:50:46.540';-0.39;-0.155
'2:50:46.544';-0.485;-0.2
'2:50:46.548';-0.53;-0.25
'2:50:46.552';-0.495;-0.23
'2:50:46.556';-0.49;-0.195
'2:50:46.560';-0.54;-0.18
'2:50:46.564';-0.555;-0.295
'2:50:46.568';-0.51;-0.28
'2:50:46.572';-0.455;-0.23
'2:50:46.576';-0.51;-0.225
'2:50:46.580';-0.515;-0.27
'2:50:46.584';-0.475;-0.265
'2:50:46.588';-0.45;-0.235
'2:50:46.592';-0.46;-0.19
'2:50:46.596';-0.565;-0.265
'2:50:46.600';-0.535;-0.295
'2:50:46.604';-0.48;-0.205
'2:50:46.608';-0.52;-0.19
'2:50:46.612';-0.655;-0.15
'2:50:46.616';-0.625;0.025
'2:50:46.620';-0.405;0.29
'2:50:46.624';-0.165;0.365
'2:50:46.628';0.09;0.305
'2:50:46.632';0.505;0.465
'2:50:46.636';0.92;0.72
'2:50:46.640';1.165;0.1
'2:50:46.644';1.16;-0.75
'2:50:46.648';0.68;-1.335
'2:50:46.652';-0.015;-1.58
'2:50:46.656';-0.545;-1.865
'2:50:46.660';-0.93;-2.125
'2:50:46.664';-1.135;-2.4
'2:50:46.668';-0.93;-2.545
'2:50:46.672';-0.745;-2.2
'2:50:46.676';-0.685;-1.725
'2:50:46.680';-0.535;-1.265
'2:50:46.684';-0.38;-0.86
'2:50:46.688';-0.4;-0.43
'2:50:46.692';-0.5;-0.165
'2:50:46.696';-0.53;-0.145
'2:50:46.700';-0.47;-0.13
'2:50:46.704';-0.45;-0.075
'2:50:46.708';-0.49;-0.065
'2:50:46.712';-0.495;-0.115
'2:50:46.716';-0.465;-0.075
'2:50:46.720';-0.43;-0.04
'2:50:46.724';-0.47;-0.05
'2:50:46.728';-0.465;-0.09
'2:50:46.732';-0.45;-0.025
'2:50:46.736';-0.4;0.01
'2:50:46.740';-0.415;0.01
'2:50:46.744';-0.48;-0.045
'2:50:46.748';-0.405;-0.045
'2:50:46.752';-0.38;0.02
'2:50:46.756';-0.405;0.03
'2:50:46.760';-0.43;-0.02
'2:50:46.764';-0.4;-0.025
'2:50:46.768';-0.365;0.02
'2:50:46.772';-0.39;0.08
'2:50:46.776';-0.39;0.03
'2:50:46.780';-0.35;0.065
'2:50:46.784';-0.335;0.1
'2:50:46.788';-0.325;0.16
'2:50:46.792';-0.36;0.115
'2:50:46.796';-0.34;0.115
'2:50:46.800';-0.29;0.18
'2:50:46.804';-0.295;0.24
'2:50:46.808';-0.32;0.24
'2:50:46.812';-0.3;0.23
'2:50:46.816';-0.23;0.29
'2:50:46.820';-0.24;0.4
'2:50:46.824';-0.245;0.395
'2:50:46.828';-0.24;0.405
'2:50:46.832';-0.18;0.49
'2:50:46.836';-0.135;0.525
'2:50:46.840';-0.15;0.57
'2:50:46.844';-0.18;0.52
'2:50:46.848';-0.13;0.575
'2:50:46.852';-0.075;0.66
'2:50:46.856';-0.125;0.675
'2:50:46.860';-0.14;0.66
'2:50:46.864';-0.08;0.67
'2:50:46.868';-0.05;0.715
'2:50:46.872';-0.095;0.755
'2:50:46.876';-0.125;0.73
'2:50:46.880';-0.075;0.675
'2:50:46.884';-0.05;0.755
'2:50:46.888';-0.075;0.76
'2:50:46.892';-0.145;0.695
'2:50:46.896';-0.13;0.7
'2:50:46.900';-0.135;0.69
'2:50:46.904';-0.205;0.7
'2:50:46.908';-0.265;0.625
'2:50:46.912';-0.2;0.55
'2:50:46.916';-0.2;0.57
'2:50:46.920';-0.245;0.53
'2:50:46.924';-0.23;0.455
'2:50:46.928';-0.225;0.425
'2:50:46.932';-0.185;0.415
'2:50:46.936';-0.235;0.445
'2:50:46.940';-0.335;0.375
'2:50:46.944';-0.305;0.31
'2:50:46.948';-0.285;0.31
'2:50:46.952';-0.34;0.27
'2:50:46.956';-0.375;0.185
'2:50:46.960';-0.395;0.13
'2:50:46.964';-0.37;0.115
'2:50:46.968';-0.435;0.08
'2:50:46.972';-0.495;0.025
'2:50:46.976';-0.47;-0.1
'2:50:46.980';-0.44;-0.055
'2:50:46.984';-0.41;-0.01
'2:50:46.988';-0.435;-0.085
'2:50:46.992';-0.42;-0.135
'2:50:46.996';-0.34;-0.135
'2:50:47.000';-0.355;-0.09
'2:50:47.004';-0.4;-0.12
'2:50:47.008';-0.445;-0.195
'2:50:47.012';-0.43;-0.215
'2:50:47.016';-0.445;-0.205
'2:50:47.020';-0.48;-0.25
'2:50:47.024';-0.505;-0.345
'2:50:47.028';-0.435;-0.305
'2:50:47.032';-0.45;-0.285
'2:50:47.036';-0.46;-0.305
'2:50:47.040';-0.485;-0.35
'2:50:47.044';-0.425;-0.325
'2:50:47.048';-0.395;-0.275
'2:50:47.052';-0.44;-0.275
'2:50:47.056';-0.475;-0.33
'2:50:47.060';-0.405;-0.3
'2:50:47.064';-0.395;-0.26
'2:50:47.068';-0.47;-0.255
'2:50:47.072';-0.455;-0.32
'2:50:47.076';-0.42;-0.275
'2:50:47.080';-0.38;-0.21
'2:50:47.084';-0.455;-0.16
'2:50:47.088';-0.465;-0.23
'2:50:47.092';-0.445;-0.11
'2:50:47.096';-0.415;0.035
'2:50:47.100';-0.39;0.085
'2:50:47.104';-0.27;-0.04
'2:50:47.108';-0.08;-0.195
'2:50:47.112';0.105;-0.2
'2:50:47.116';0.175;-0.14
'2:50:47.120';0.21;-0.06
'2:50:47.124';0.325;0.035
'2:50:47.128';0.055;0.255
'2:50:47.132';-0.47;0.53
'2:50:47.136';-0.82;0.76
'2:50:47.140';-0.87;0.965
'2:50:47.144';-0.86;1.265
'2:50:47.148';-0.935;1.49
'2:50:47.152';-1.025;1.5
'2:50:47.156';-1.025;1.425
'2:50:47.160';-0.895;1.535
'2:50:47.164';-0.73;2.15
'2:50:47.168';-0.6;2.99
'2:50:47.172';-0.565;3.405
'2:50:47.176';-0.535;2.9
'2:50:47.180';-0.545;2.51
'2:50:47.184';-0.555;1.905
'2:50:47.188';-0.42;0.91
'2:50:47.192';-0.375;-0.085
'2:50:47.196';-0.32;-0.675
'2:50:47.200';-0.35;-0.74
'2:50:47.204';-0.355;-0.64
'2:50:47.208';-0.36;-0.515
'2:50:47.212';-0.355;-0.51
'2:50:47.216';-0.385;-0.55
'2:50:47.220';-0.38;-0.64
'2:50:47.224';-0.33;-0.635
'2:50:47.228';-0.345;-0.64
'2:50:47.232';-0.385;-0.695
'2:50:47.236';-0.39;-0.73
'2:50:47.240';-0.31;-0.76
'2:50:47.244';-0.315;-0.67
'2:50:47.248';-0.355;-0.685
'2:50:47.252';-0.36;-0.77
'2:50:47.256';-0.28;-0.78
'2:50:47.260';-0.24;-0.735
'2:50:47.264';-0.27;-0.78
'2:50:47.268';-0.3;-0.81
'2:50:47.272';-0.23;-0.85
'2:50:47.276';-0.17;-0.845
'2:50:47.280';-0.215;-0.82
'2:50:47.284';-0.22;-0.885
'2:50:47.288';-0.185;-0.925
'2:50:47.292';-0.11;-0.89
'2:50:47.296';-0.14;-0.895
'2:50:47.300';-0.125;-0.99
'2:50:47.304';-0.065;-0.995
'2:50:47.308';-0.01;-0.98
'2:50:47.312';-0.005;-1.01
'2:50:47.316';-0.02;-1.05
'2:50:47.320';0.02;-1.09
'2:50:47.324';0.065;-1.13
'2:50:47.328';0.06;-1.12
'2:50:47.332';0.015;-1.2
'2:50:47.336';0.03;-1.25
'2:50:47.340';0.06;-1.24
'2:50:47.344';0.035;-1.235
'2:50:47.348';-0.03;-1.29
'2:50:47.352';-0.015;-1.305
'2:50:47.356';0;-1.295
'2:50:47.360';-0.05;-1.265
'2:50:47.364';-0.125;-1.29
'2:50:47.368';-0.18;-1.295
'2:50:47.372';-0.165;-1.28
'2:50:47.376';-0.215;-1.155
'2:50:47.380';-0.305;-1.215
'2:50:47.384';-0.355;-1.205
'2:50:47.388';-0.32;-1.165
'2:50:47.392';-0.325;-1.03
'2:50:47.396';-0.37;-0.97
'2:50:47.400';-0.43;-0.975
'2:50:47.404';-0.38;-0.875
'2:50:47.408';-0.38;-0.74
'2:50:47.412';-0.415;-0.67
'2:50:47.416';-0.45;-0.64
'2:50:47.420';-0.425;-0.555
'2:50:47.424';-0.42;-0.42
'2:50:47.428';-0.455;-0.345
'2:50:47.432';-0.495;-0.345
'2:50:47.436';-0.445;-0.32
'2:50:47.440';-0.42;-0.23
'2:50:47.444';-0.445;-0.21
'2:50:47.448';-0.495;-0.215
'2:50:47.452';-0.415;-0.185
'2:50:47.456';-0.405;-0.16
'2:50:47.460';-0.44;-0.145
'2:50:47.464';-0.48;-0.175
'2:50:47.468';-0.42;-0.185
'2:50:47.472';-0.39;-0.105
'2:50:47.476';-0.405;-0.12
'2:50:47.480';-0.42;-0.155
'2:50:47.484';-0.435;-0.175
'2:50:47.488';-0.34;-0.14
'2:50:47.492';-0.39;-0.09
'2:50:47.496';-0.415;-0.125
'2:50:47.500';-0.415;-0.14
'2:50:47.504';-0.355;-0.13
'2:50:47.508';-0.355;-0.105
'2:50:47.512';-0.41;-0.135
'2:50:47.516';-0.38;-0.185
'2:50:47.520';-0.35;-0.14
'2:50:47.524';-0.375;-0.115
'2:50:47.528';-0.4;-0.145
'2:50:47.532';-0.395;-0.175
'2:50:47.536';-0.35;-0.135
'2:50:47.540';-0.38;-0.105
'2:50:47.544';-0.41;-0.15
'2:50:47.548';-0.44;-0.17
'2:50:47.552';-0.37;-0.135
'2:50:47.556';-0.385;-0.155
'2:50:47.560';-0.415;-0.125
'2:50:47.564';-0.445;-0.175
'2:50:47.568';-0.365;-0.135
'2:50:47.572';-0.39;-0.12
'2:50:47.576';-0.43;-0.12
'2:50:47.580';-0.43;-0.165
'2:50:47.584';-0.38;-0.12
'2:50:47.588';-0.35;-0.075
'2:50:47.592';-0.425;-0.135
'2:50:47.596';-0.42;-0.185
'2:50:47.600';-0.38;-0.175
'2:50:47.604';-0.385;-0.09
'2:50:47.608';-0.43;-0.125
'2:50:47.612';-0.475;-0.16
'2:50:47.616';-0.4;-0.145
'2:50:47.620';-0.38;-0.125
'2:50:47.624';-0.415;-0.115
'2:50:47.628';-0.455;-0.16
'2:50:47.632';-0.43;-0.19
'2:50:47.636';-0.38;-0.12
'2:50:47.640';-0.395;-0.125
