'Elapsed time';'ECG1';'ECG2'
'3:10:34.008';-0.2;-0.03
'3:10:34.012';-0.205;0.22
'3:10:34.016';-0.25;0.28
'3:10:34.020';-0.2;0.33
'3:10:34.024';-0.12;0.37
'3:10:34.028';-0.18;0.4
'3:10:34.032';-0.2;0.41
'3:10:34.036';-0.13;0.42
'3:10:34.040';-0.1;0.48
'3:10:34.044';-0.13;0.54
'3:10:34.048';-0.1;0.635
'3:10:34.052';-0.07;0.635
'3:10:34.056';-0.05;0.62
'3:10:34.060';-0.075;0.67
'3:10:34.064';-0.07;0.785
'3:10:34.068';0.02;0.955
'3:10:34.072';0.055;1.085
'3:10:34.076';0.05;1.03
'3:10:34.080';0.04;1
'3:10:34.084';0.08;1.145
'3:10:34.088';0.105;1.325
'3:10:34.092';0.15;1.275
'3:10:34.096';0.205;1.115
'3:10:34.100';0.22;0.97
'3:10:34.104';0.275;0.82
'3:10:34.108';0.265;0.76
'3:10:34.112';0.23;0.73
'3:10:34.116';0.26;0.74
'3:10:34.120';0.335;0.835
'3:10:34.124';0.32;0.945
'3:10:34.128';0.275;1.065
'3:10:34.132';0.275;1.055
'3:10:34.136';0.29;1.09
'3:10:34.140';0.305;1.15
'3:10:34.144';0.255;1.155
'3:10:34.148';0.22;1.1
'3:10:34.152';0.225;1.075
'3:10:34.156';0.205;1.095
'3:10:34.160';0.145;1.02
'3:10:34.164';0.105;0.945
'3:10:34.168';0.075;0.92
'3:10:34.172';0.03;0.85
'3:10:34.176';-0.02;0.85
'3:10:34.180';-0.04;0.72
'3:10:34.184';-0.05;0.65
'3:10:34.188';-0.015;0.63
'3:10:34.192';-0.06;0.57
'3:10:34.196';-0.1;0.49
'3:10:34.200';-0.065;0.455
'3:10:34.204';-0.02;0.44
'3:10:34.208';-0.08;0.49
'3:10:34.212';-0.095;0.43
'3:10:34.216';-0.03;0.4
'3:10:34.220';-0.005;0.39
'3:10:34.224';-0.045;0.395
'3:10:34.228';-0.055;0.345
'3:10:34.232';-0.015;0.355
'3:10:34.236';0.015;0.385
'3:10:34.240';0.015;0.385
'3:10:34.244';-0.025;0.39
'3:10:34.248';-0.005;0.365
'3:10:34.252';0.035;0.365
'3:10:34.256';0.02;0.36
'3:10:34.260';-0.03;0.36
'3:10:34.264';-0.005;0.325
'3:10:34.268';0.03;0.355
'3:10:34.272';0.015;0.365
'3:10:34.276';-0.01;0.39
'3:10:34.280';-0.01;0.355
'3:10:34.284';0.005;0.35
'3:10:34.288';-0.055;0.36
'3:10:34.292';-0.11;0.355
'3:10:34.296';-0.1;0.285
'3:10:34.300';-0.025;0.33
'3:10:34.304';-0.065;0.335
'3:10:34.308';-0.12;0.345
'3:10:34.312';-0.145;0.295
'3:10:34.316';-0.075;0.255
'3:10:34.320';-0.125;0.27
'3:10:34.324';-0.17;0.31
'3:10:34.328';-0.16;0.28
'3:10:34.332';-0.075;0.24
'3:10:34.336';-0.045;0.235
'3:10:34.340';-0.1;0.25
'3:10:34.344';-0.105;0.235
'3:10:34.348';-0.15;0.18
'3:10:34.352';-0.155;0.25
'3:10:34.356';-0.195;0.26
'3:10:34.360';-0.185;0.21
'3:10:34.364';-0.155;0.19
'3:10:34.368';-0.17;0.205
'3:10:34.372';-0.26;0.2
'3:10:34.376';-0.26;0.17
'3:10:34.380';-0.09;0.165
'3:10:34.384';0.17;0.185
'3:10:34.388';0.505;0.375
'3:10:34.392';0.935;0.455
'3:10:34.396';1.365;0.55
'3:10:34.400';1.725;0.725
'3:10:34.404';1.745;0.96
'3:10:34.408';1.265;0.86
'3:10:34.412';0.59;0.35
'3:10:34.416';0;-0.27
'3:10:34.420';-0.345;-0.86
'3:10:34.424';-0.445;-1.385
'3:10:34.428';-0.35;-1.84
'3:10:34.432';-0.21;-2.09
'3:10:34.436';-0.06;-2.12
'3:10:34.440';-0.055;-1.905
'3:10:34.444';-0.05;-1.445
'3:10:34.448';-0.04;-0.85
'3:10:34.452';-0.12;-0.35
'3:10:34.456';-0.17;-0.035
'3:10:34.460';-0.18;0.09
'3:10:34.464';-0.165;0.13
'3:10:34.468';-0.175;0.215
'3:10:34.472';-0.19;0.23
'3:10:34.476';-0.21;0.24
'3:10:34.480';-0.175;0.22
'3:10:34.484';-0.165;0.255
'3:10:34.488';-0.24;0.27
'3:10:34.492';-0.265;0.27
'3:10:34.496';-0.245;0.26
'3:10:34.500';-0.24;0.31
'3:10:34.504';-0.265;0.31
'3:10:34.508';-0.24;0.255
'3:10:34.512';-0.195;0.24
'3:10:34.516';-0.19;0.26
'3:10:34.520';-0.22;0.315
'3:10:34.524';-0.245;0.285
'3:10:34.528';-0.235;0.29
'3:10:34.532';-0.185;0.355
'3:10:34.536';-0.24;0.43
'3:10:34.540';-0.235;0.375
'3:10:34.544';-0.205;0.31
'3:10:34.548';-0.105;0.405
'3:10:34.552';-0.135;0.47
'3:10:34.556';-0.135;0.47
'3:10:34.560';-0.11;0.465
'3:10:34.564';-0.05;0.48
'3:10:34.568';-0.055;0.535
'3:10:34.572';-0.07;0.555
'3:10:34.576';-0.045;0.57
'3:10:34.580';-0.03;0.62
'3:10:34.584';-0.025;0.68
'3:10:34.588';-0.05;0.695
'3:10:34.592';0;0.705
'3:10:34.596';0.115;0.78
'3:10:34.600';0.12;0.83
'3:10:34.604';0.09;0.88
'3:10:34.608';0.14;0.865
'3:10:34.612';0.18;0.93
'3:10:34.616';0.18;1.015
'3:10:34.620';0.14;1.055
'3:10:34.624';0.145;0.995
'3:10:34.628';0.17;0.915
'3:10:34.632';0.195;0.925
'3:10:34.636';0.175;0.97
'3:10:34.640';0.15;0.95
'3:10:34.644';0.16;0.925
'3:10:34.648';0.135;1.01
'3:10:34.652';0.06;1.02
'3:10:34.656';0.015;0.93
'3:10:34.660';0.04;0.85
'3:10:34.664';-0.005;0.805
'3:10:34.668';-0.075;0.84
'3:10:34.672';-0.155;0.78
'3:10:34.676';-0.08;0.72
'3:10:34.680';-0.085;0.695
'3:10:34.684';-0.13;0.61
'3:10:34.688';-0.195;0.45
'3:10:34.692';-0.175;0.275
'3:10:34.696';-0.15;0.205
'3:10:34.700';-0.175;0.24
'3:10:34.704';-0.21;0.28
'3:10:34.708';-0.185;0.305
'3:10:34.712';-0.19;0.3
'3:10:34.716';-0.225;0.305
'3:10:34.720';-0.245;0.325
'3:10:34.724';-0.245;0.41
'3:10:34.728';-0.155;0.595
'3:10:34.732';-0.14;0.77
'3:10:34.736';-0.155;0.645
'3:10:34.740';-0.16;0.375
'3:10:34.744';-0.13;0.255
'3:10:34.748';-0.125;0.39
'3:10:34.752';-0.145;0.46
'3:10:34.756';-0.095;0.51
'3:10:34.760';-0.04;0.64
'3:10:34.764';-0.07;0.85
'3:10:34.768';-0.11;0.76
'3:10:34.772';-0.115;0.365
'3:10:34.776';-0.1;0.06
'3:10:34.780';-0.04;0.155
'3:10:34.784';-0.02;0.345
'3:10:34.788';0.015;0.425
'3:10:34.792';0.035;0.44
'3:10:34.796';0;0.385
'3:10:34.800';-0.08;0.43
'3:10:34.804';-0.1;0.495
'3:10:34.808';-0.045;0.54
'3:10:34.812';-0.06;0.705
'3:10:34.816';-0.085;0.735
'3:10:34.820';-0.145;0.645
'3:10:34.824';-0.15;0.56
'3:10:34.828';-0.17;0.575
'3:10:34.832';-0.13;0.7
'3:10:34.836';-0.005;0.76
'3:10:34.840';0.31;0.905
'3:10:34.844';0.67;0.985
'3:10:34.848';0.995;1.01
'3:10:34.852';1.315;0.91
'3:10:34.856';1.575;0.985
'3:10:34.860';1.45;1.275
'3:10:34.864';0.87;1.25
'3:10:34.868';0.09;0.68
'3:10:34.872';-0.355;-0.18
'3:10:34.876';-0.615;-0.85
'3:10:34.880';-0.64;-1.335
'3:10:34.884';-0.525;-1.78
'3:10:34.888';-0.34;-2.095
'3:10:34.892';-0.18;-2.025
'3:10:34.896';-0.16;-1.555
'3:10:34.900';-0.255;-0.95
'3:10:34.904';-0.26;-0.405
'3:10:34.908';-0.19;0.045
'3:10:34.912';-0.215;0.515
'3:10:34.916';-0.16;0.745
'3:10:34.920';-0.135;0.525
'3:10:34.924';-0.12;0.145
'3:10:34.928';-0.135;0.025
'3:10:34.932';-0.16;0.135
'3:10:34.936';-0.13;0.41
'3:10:34.940';-0.02;0.74
'3:10:34.944';-0.055;0.795
'3:10:34.948';-0.135;0.49
'3:10:34.952';-0.15;0.23
'3:10:34.956';-0.06;0.345
'3:10:34.960';-0.005;0.605
'3:10:34.964';-0.035;0.77
'3:10:34.968';-0.015;0.65
'3:10:34.972';-0.005;0.52
'3:10:34.976';0.035;0.485
'3:10:34.980';-0.01;0.515
'3:10:34.984';-0.04;0.54
'3:10:34.988';-0.04;0.705
'3:10:34.992';0;0.885
'3:10:34.996';0.045;0.915
'3:10:35.000';0.065;0.81
'3:10:35.004';0.105;0.735
'3:10:35.008';0.1;0.84
'3:10:35.012';0.065;0.99
'3:10:35.016';0.07;0.95
'3:10:35.020';0.12;0.835
'3:10:35.024';0.105;0.755
'3:10:35.028';0.075;0.725
'3:10:35.032';0.055;0.845
'3:10:35.036';0.13;1.125
'3:10:35.040';0.19;1.26
'3:10:35.044';0.15;1.09
'3:10:35.048';0.09;0.875
'3:10:35.052';0.155;0.87
'3:10:35.056';0.15;0.965
'3:10:35.060';0.125;1.145
'3:10:35.064';0.085;1.16
'3:10:35.068';0.11;1.03
'3:10:35.072';0.115;0.905
'3:10:35.076';0.07;0.88
'3:10:35.080';0.035;1.005
'3:10:35.084';0.075;1.2
'3:10:35.088';0.085;1.25
'3:10:35.092';0.07;1.165
'3:10:35.096';0.035;0.82
'3:10:35.100';0.035;0.545
'3:10:35.104';0.03;0.55
'3:10:35.108';-0.02;0.68
'3:10:35.112';-0.04;0.68
'3:10:35.116';-0.005;0.685
'3:10:35.120';-0.015;0.68
'3:10:35.124';-0.06;0.665
'3:10:35.128';-0.035;0.59
'3:10:35.132';0.05;0.495
'3:10:35.136';0.035;0.54
'3:10:35.140';0.005;0.56
'3:10:35.144';-0.065;0.48
'3:10:35.148';-0.03;0.52
'3:10:35.152';0.015;0.525
'3:10:35.156';-0.02;0.54
'3:10:35.160';-0.025;0.495
'3:10:35.164';-0.015;0.465
'3:10:35.168';-0.005;0.485
'3:10:35.172';-0.05;0.5
'3:10:35.176';-0.08;0.515
'3:10:35.180';-0.055;0.46
'3:10:35.184';-0.02;0.485
'3:10:35.188';-0.065;0.48
'3:10:35.192';-0.06;0.49
'3:10:35.196';-0.05;0.485
'3:10:35.200';-0.005;0.5
'3:10:35.204';-0.02;0.555
'3:10:35.208';-0.045;0.545
'3:10:35.212';-0.035;0.495
'3:10:35.216';-0.01;0.52
'3:10:35.220';-0.085;0.585
'3:10:35.224';-0.125;0.585
'3:10:35.228';-0.14;0.58
'3:10:35.232';-0.09;0.525
'3:10:35.236';-0.105;0.555
'3:10:35.240';-0.13;0.48
'3:10:35.244';-0.12;0.41
'3:10:35.248';-0.145;0.505
'3:10:35.252';-0.17;0.575
'3:10:35.256';-0.225;0.56
'3:10:35.260';-0.235;0.505
'3:10:35.264';-0.17;0.48
'3:10:35.268';-0.16;0.485
'3:10:35.272';-0.21;0.48
'3:10:35.276';-0.24;0.4
'3:10:35.280';-0.225;0.43
'3:10:35.284';-0.255;0.445
'3:10:35.288';-0.315;0.49
'3:10:35.292';-0.31;0.43
'3:10:35.296';-0.28;0.44
'3:10:35.300';-0.25;0.455
'3:10:35.304';-0.27;0.475
'3:10:35.308';-0.305;0.445
'3:10:35.312';-0.25;0.425
'3:10:35.316';-0.22;0.45
'3:10:35.320';-0.255;0.51
'3:10:35.324';-0.25;0.47
'3:10:35.328';-0.21;0.47
'3:10:35.332';-0.175;0.48
'3:10:35.336';-0.205;0.525
'3:10:35.340';-0.2;0.51
'3:10:35.344';-0.16;0.51
'3:10:35.348';-0.155;0.515
'3:10:35.352';-0.25;0.585
'3:10:35.356';-0.345;0.57
'3:10:35.360';-0.245;0.585
'3:10:35.364';0.04;0.605
'3:10:35.368';0.38;0.73
'3:10:35.372';0.775;0.83
'3:10:35.376';1.26;0.91
'3:10:35.380';1.655;1.015
'3:10:35.384';1.75;1.22
'3:10:35.388';1.385;1.44
'3:10:35.392';0.7;1.255
'3:10:35.396';0.095;0.7
'3:10:35.400';-0.385;0.105
'3:10:35.404';-0.65;-0.38
'3:10:35.408';-0.72;-0.97
'3:10:35.412';-0.625;-1.395
'3:10:35.416';-0.515;-1.68
'3:10:35.420';-0.42;-1.725
'3:10:35.424';-0.36;-1.45
'3:10:35.428';-0.34;-0.945
'3:10:35.432';-0.35;-0.42
'3:10:35.436';-0.385;-0.015
'3:10:35.440';-0.37;0.18
'3:10:35.444';-0.335;0.33
'3:10:35.448';-0.35;0.41
'3:10:35.452';-0.415;0.425
'3:10:35.456';-0.44;0.415
'3:10:35.460';-0.405;0.415
'3:10:35.464';-0.345;0.47
'3:10:35.468';-0.4;0.495
'3:10:35.472';-0.41;0.455
'3:10:35.476';-0.38;0.445
'3:10:35.480';-0.325;0.525
'3:10:35.484';-0.42;0.525
'3:10:35.488';-0.4;0.515
'3:10:35.492';-0.365;0.49
'3:10:35.496';-0.32;0.535
'3:10:35.500';-0.355;0.585
'3:10:35.504';-0.36;0.575
'3:10:35.508';-0.295;0.57
'3:10:35.512';-0.24;0.635
'3:10:35.516';-0.23;0.695
'3:10:35.520';-0.255;0.64
'3:10:35.524';-0.19;0.675
'3:10:35.528';-0.16;0.68
'3:10:35.532';-0.16;0.725
'3:10:35.536';-0.2;0.715
'3:10:35.540';-0.165;0.74
'3:10:35.544';-0.16;0.825
'3:10:35.548';-0.165;0.87
'3:10:35.552';-0.21;0.9
'3:10:35.556';-0.145;0.925
'3:10:35.560';-0.08;0.975
'3:10:35.564';-0.07;1.04
'3:10:35.568';-0.085;1.04
'3:10:35.572';-0.03;1.05
'3:10:35.576';0.01;1.11
'3:10:35.580';0.01;1.175
'3:10:35.584';0.005;1.145
'3:10:35.588';0.065;1.15
'3:10:35.592';0.165;1.175
'3:10:35.596';0.11;1.19
'3:10:35.600';0.1;1.18
'3:10:35.604';0.135;1.135
'3:10:35.608';0.19;1.125
'3:10:35.612';0.165;1.18
'3:10:35.616';0.085;1.14
'3:10:35.620';0.04;1.115
'3:10:35.624';0.05;1.14
'3:10:35.628';-0.01;1.16
'3:10:35.632';-0.065;1.105
'3:10:35.636';-0.105;1.045
'3:10:35.640';-0.09;1.01
'3:10:35.644';-0.135;0.995
'3:10:35.648';-0.195;0.97
'3:10:35.652';-0.245;0.855
'3:10:35.656';-0.23;0.825
'3:10:35.660';-0.24;0.78
'3:10:35.664';-0.355;0.705
'3:10:35.668';-0.35;0.625
'3:10:35.672';-0.305;0.575
'3:10:35.676';-0.33;0.555
'3:10:35.680';-0.38;0.55
'3:10:35.684';-0.37;0.45
'3:10:35.688';-0.34;0.445
'3:10:35.692';-0.33;0.41
'3:10:35.696';-0.445;0.435
'3:10:35.700';-0.42;0.365
'3:10:35.704';-0.38;0.365
'3:10:35.708';-0.355;0.38
'3:10:35.712';-0.39;0.4
'3:10:35.716';-0.415;0.355
'3:10:35.720';-0.335;0.33
'3:10:35.724';-0.31;0.365
'3:10:35.728';-0.315;0.42
'3:10:35.732';-0.34;0.385
'3:10:35.736';-0.305;0.4
'3:10:35.740';-0.3;0.42
'3:10:35.744';-0.35;0.44
'3:10:35.748';-0.375;0.4
'3:10:35.752';-0.335;0.375
'3:10:35.756';-0.33;0.4
'3:10:35.760';-0.395;0.42
'3:10:35.764';-0.385;0.4
'3:10:35.768';-0.32;0.355
'3:10:35.772';-0.265;0.415
'3:10:35.776';-0.305;0.47
'3:10:35.780';-0.315;0.405
'3:10:35.784';-0.32;0.395
'3:10:35.788';-0.29;0.415
'3:10:35.792';-0.33;0.41
'3:10:35.796';-0.355;0.395
'3:10:35.800';-0.31;0.335
'3:10:35.804';-0.28;0.37
'3:10:35.808';-0.34;0.405
'3:10:35.812';-0.38;0.355
'3:10:35.816';-0.42;0.34
'3:10:35.820';-0.445;0.335
'3:10:35.824';-0.53;0.36
'3:10:35.828';-0.56;0.295
'3:10:35.832';-0.505;0.255
'3:10:35.836';-0.47;0.23
'3:10:35.840';-0.495;0.225
'3:10:35.844';-0.535;0.235
'3:10:35.848';-0.56;0.16
'3:10:35.852';-0.525;0.14
'3:10:35.856';-0.54;0.175
'3:10:35.860';-0.565;0.15
'3:10:35.864';-0.56;0.14
'3:10:35.868';-0.54;0.13
'3:10:35.872';-0.57;0.125
'3:10:35.876';-0.6;0.115
'3:10:35.880';-0.555;0.085
'3:10:35.884';-0.58;0.105
'3:10:35.888';-0.575;0.105
'3:10:35.892';-0.66;0.115
'3:10:35.896';-0.675;0.05
'3:10:35.900';-0.585;0.055
'3:10:35.904';-0.56;0.105
'3:10:35.908';-0.56;0.12
'3:10:35.912';-0.585;0.055
'3:10:35.916';-0.565;0.07
'3:10:35.920';-0.6;0.085
'3:10:35.924';-0.64;0.08
'3:10:35.928';-0.635;0.06
'3:10:35.932';-0.555;0.045
'3:10:35.936';-0.49;0.105
'3:10:35.940';-0.465;0.12
'3:10:35.944';-0.5;0.11
'3:10:35.948';-0.465;0.11
'3:10:35.952';-0.41;0.155
'3:10:35.956';-0.435;0.165
'3:10:35.960';-0.43;0.185
'3:10:35.964';-0.385;0.165
'3:10:35.968';-0.375;0.24
'3:10:35.972';-0.44;0.3
'3:10:35.976';-0.535;0.29
'3:10:35.980';-0.5;0.265
'3:10:35.984';-0.495;0.255
'3:10:35.988';-0.52;0.27
'3:10:35.992';-0.515;0.21
'3:10:35.996';-0.48;0.2
'3:10:36.000';-0.445;0.23
'3:10:36.004';-0.365;0.245
'3:10:36.008';-0.145;0.255
'3:10:36.012';0.21;0.27
'3:10:36.016';0.67;0.435
'3:10:36.020';1.075;0.625
'3:10:36.024';1.385;0.75
'3:10:36.028';1.545;0.835
'3:10:36.032';1.365;1.09
'3:10:36.036';0.695;1.165
'3:10:36.040';-0.115;0.71
'3:10:36.044';-0.625;-0.005
'3:10:36.048';-0.895;-0.535
'3:10:36.052';-1.025;-0.955
'3:10:36.056';-1.035;-1.35
'3:10:36.060';-1;-1.785
'3:10:36.064';-0.875;-1.985
'3:10:36.068';-0.75;-1.91
'3:10:36.072';-0.7;-1.64
'3:10:36.076';-0.7;-1.26
'3:10:36.080';-0.66;-0.855
'3:10:36.084';-0.64;-0.495
'3:10:36.088';-0.705;-0.24
'3:10:36.092';-0.705;-0.135
'3:10:36.096';-0.66;-0.06
'3:10:36.100';-0.665;-0.04
'3:10:36.104';-0.68;0.005
'3:10:36.108';-0.665;-0.01
'3:10:36.112';-0.625;0
'3:10:36.116';-0.64;0.04
'3:10:36.120';-0.66;0.055
'3:10:36.124';-0.65;0.04
'3:10:36.128';-0.59;0.075
'3:10:36.132';-0.55;0.115
'3:10:36.136';-0.575;0.13
'3:10:36.140';-0.56;0.09
'3:10:36.144';-0.47;0.095
'3:10:36.148';-0.46;0.155
'3:10:36.152';-0.495;0.18
'3:10:36.156';-0.48;0.15
'3:10:36.160';-0.41;0.18
'3:10:36.164';-0.375;0.23
'3:10:36.168';-0.405;0.255
'3:10:36.172';-0.385;0.26
'3:10:36.176';-0.3;0.265
'3:10:36.180';-0.245;0.345
'3:10:36.184';-0.315;0.385
'3:10:36.188';-0.365;0.42
'3:10:36.192';-0.35;0.435
'3:10:36.196';-0.355;0.525
'3:10:36.200';-0.365;0.535
'3:10:36.204';-0.375;0.505
'3:10:36.208';-0.315;0.495
'3:10:36.212';-0.255;0.555
'3:10:36.216';-0.24;0.59
'3:10:36.220';-0.265;0.57
'3:10:36.224';-0.225;0.57
'3:10:36.228';-0.18;0.605
'3:10:36.232';-0.22;0.67
'3:10:36.236';-0.27;0.645
'3:10:36.240';-0.27;0.6
'3:10:36.244';-0.275;0.615
'3:10:36.248';-0.32;0.59
'3:10:36.252';-0.35;0.59
'3:10:36.256';-0.31;0.51
'3:10:36.260';-0.255;0.495
'3:10:36.264';-0.265;0.525
'3:10:36.268';-0.33;0.47
'3:10:36.272';-0.35;0.405
'3:10:36.276';-0.32;0.435
'3:10:36.280';-0.37;0.42
'3:10:36.284';-0.47;0.415
'3:10:36.288';-0.475;0.31
'3:10:36.292';-0.435;0.29
'3:10:36.296';-0.435;0.315
'3:10:36.300';-0.455;0.255
'3:10:36.304';-0.465;0.18
'3:10:36.308';-0.425;0.155
'3:10:36.312';-0.435;0.145
'3:10:36.316';-0.5;0.11
'3:10:36.320';-0.54;0.055
'3:10:36.324';-0.54;0.03
'3:10:36.328';-0.58;0.05
'3:10:36.332';-0.66;0.035
'3:10:36.336';-0.62;0.01
'3:10:36.340';-0.51;-0.02
'3:10:36.344';-0.455;0
'3:10:36.348';-0.5;0.015
'3:10:36.352';-0.51;0
'3:10:36.356';-0.49;-0.015
'3:10:36.360';-0.485;0.005
'3:10:36.364';-0.55;0.055
'3:10:36.368';-0.57;0.045
'3:10:36.372';-0.525;0.03
'3:10:36.376';-0.46;0.06
'3:10:36.380';-0.505;0.07
'3:10:36.384';-0.565;0.02
'3:10:36.388';-0.55;-0.025
'3:10:36.392';-0.52;0.02
'3:10:36.396';-0.52;0.025
'3:10:36.400';-0.565;0
'3:10:36.404';-0.555;-0.025
'3:10:36.408';-0.52;-0.005
'3:10:36.412';-0.58;0.005
'3:10:36.416';-0.62;-0.005
'3:10:36.420';-0.61;-0.055
'3:10:36.424';-0.575;-0.045
'3:10:36.428';-0.625;-0.045
'3:10:36.432';-0.685;-0.09
'3:10:36.436';-0.66;-0.135
'3:10:36.440';-0.665;-0.11
'3:10:36.444';-0.695;-0.12
'3:10:36.448';-0.72;-0.17
'3:10:36.452';-0.695;-0.18
'3:10:36.456';-0.67;-0.15
'3:10:36.460';-0.65;-0.14
'3:10:36.464';-0.675;-0.17
'3:10:36.468';-0.65;-0.21
'3:10:36.472';-0.585;-0.205
'3:10:36.476';-0.6;-0.205
'3:10:36.480';-0.65;-0.21
'3:10:36.484';-0.615;-0.26
'3:10:36.488';-0.6;-0.215
'3:10:36.492';-0.615;-0.195
'3:10:36.496';-0.69;-0.205
'3:10:36.500';-0.67;-0.23
'3:10:36.504';-0.64;-0.22
'3:10:36.508';-0.625;-0.135
'3:10:36.512';-0.68;-0.175
'3:10:36.516';-0.665;-0.215
'3:10:36.520';-0.605;-0.215
'3:10:36.524';-0.585;-0.175
'3:10:36.528';-0.63;-0.175
'3:10:36.532';-0.635;-0.195
'3:10:36.536';-0.555;-0.17
'3:10:36.540';-0.575;-0.105
'3:10:36.544';-0.625;-0.12
'3:10:36.548';-0.53;-0.13
'3:10:36.552';-0.21;-0.08
'3:10:36.556';0.155;0.015
'3:10:36.560';0.54;0.18
'3:10:36.564';0.99;0.31
'3:10:36.568';1.34;0.44
'3:10:36.572';1.45;0.605
'3:10:36.576';1.16;0.855
'3:10:36.580';0.51;0.64
'3:10:36.584';-0.22;0.02
'3:10:36.588';-0.72;-0.675
'3:10:36.592';-1.035;-1.24
'3:10:36.596';-1.095;-1.685
'3:10:36.600';-0.935;-2.05
'3:10:36.604';-0.8;-2.29
'3:10:36.608';-0.765;-2.4
'3:10:36.612';-0.73;-2.24
'3:10:36.616';-0.6;-1.775
'3:10:36.620';-0.62;-1.215
'3:10:36.624';-0.64;-0.78
'3:10:36.628';-0.705;-0.485
'3:10:36.632';-0.71;-0.355
'3:10:36.636';-0.67;-0.235
'3:10:36.640';-0.685;-0.17
'3:10:36.644';-0.705;-0.175
'3:10:36.648';-0.67;-0.2
'3:10:36.652';-0.655;-0.21
'3:10:36.656';-0.675;-0.18
'3:10:36.660';-0.69;-0.18
'3:10:36.664';-0.67;-0.195
'3:10:36.668';-0.62;-0.19
'3:10:36.672';-0.665;-0.145
'3:10:36.676';-0.745;-0.145
'3:10:36.680';-0.75;-0.22
'3:10:36.684';-0.685;-0.135
'3:10:36.688';-0.68;-0.12
'3:10:36.692';-0.69;-0.105
'3:10:36.696';-0.65;-0.125
'3:10:36.700';-0.58;-0.145
'3:10:36.704';-0.59;-0.08
'3:10:36.708';-0.62;-0.05
'3:10:36.712';-0.615;-0.065
'3:10:36.716';-0.56;-0.03
'3:10:36.720';-0.54;0.01
'3:10:36.724';-0.545;0.03
'3:10:36.728';-0.52;0.035
'3:10:36.732';-0.455;0.095
'3:10:36.736';-0.44;0.14
'3:10:36.740';-0.535;0.185
'3:10:36.744';-0.5;0.2
'3:10:36.748';-0.43;0.21
'3:10:36.752';-0.395;0.285
'3:10:36.756';-0.425;0.3
'3:10:36.760';-0.435;0.295
'3:10:36.764';-0.37;0.355
'3:10:36.768';-0.315;0.415
'3:10:36.772';-0.34;0.44
'3:10:36.776';-0.335;0.445
'3:10:36.780';-0.305;0.43
'3:10:36.784';-0.265;0.46
'3:10:36.788';-0.32;0.51
'3:10:36.792';-0.34;0.45
'3:10:36.796';-0.295;0.405
'3:10:36.800';-0.255;0.475
'3:10:36.804';-0.315;0.48
'3:10:36.808';-0.365;0.455
'3:10:36.812';-0.325;0.375
'3:10:36.816';-0.325;0.395
'3:10:36.820';-0.365;0.365
'3:10:36.824';-0.42;0.285
'3:10:36.828';-0.43;0.195
'3:10:36.832';-0.46;0.185
'3:10:36.836';-0.485;0.17
'3:10:36.840';-0.545;0.095
'3:10:36.844';-0.535;0
'3:10:36.848';-0.525;-0.035
'3:10:36.852';-0.61;-0.04
'3:10:36.856';-0.635;-0.08
'3:10:36.860';-0.625;-0.155
'3:10:36.864';-0.59;-0.17
'3:10:36.868';-0.58;-0.125
'3:10:36.872';-0.63;-0.15
'3:10:36.876';-0.605;-0.2
'3:10:36.880';-0.57;-0.2
'3:10:36.884';-0.57;-0.15
'3:10:36.888';-0.635;-0.195
'3:10:36.892';-0.645;-0.2
'3:10:36.896';-0.575;-0.215
'3:10:36.900';-0.58;-0.14
'3:10:36.904';-0.585;-0.165
'3:10:36.908';-0.605;-0.21
'3:10:36.912';-0.585;-0.2
'3:10:36.916';-0.57;-0.17
'3:10:36.920';-0.61;-0.16
'3:10:36.924';-0.63;-0.19
'3:10:36.928';-0.61;-0.2
'3:10:36.932';-0.62;-0.205
'3:10:36.936';-0.675;-0.18
'3:10:36.940';-0.68;-0.2
'3:10:36.944';-0.64;-0.2
'3:10:36.948';-0.6;-0.19
'3:10:36.952';-0.655;-0.185
'3:10:36.956';-0.68;-0.265
'3:10:36.960';-0.61;-0.26
'3:10:36.964';-0.62;-0.245
'3:10:36.968';-0.655;-0.245
'3:10:36.972';-0.64;-0.27
'3:10:36.976';-0.6;-0.285
'3:10:36.980';-0.615;-0.225
'3:10:36.984';-0.645;-0.235
'3:10:36.988';-0.64;-0.29
'3:10:36.992';-0.605;-0.285
'3:10:36.996';-0.565;-0.275
'3:10:37.000';-0.605;-0.28
'3:10:37.004';-0.645;-0.31
'3:10:37.008';-0.62;-0.34
'3:10:37.012';-0.6;-0.28
'3:10:37.016';-0.655;-0.245
'3:10:37.020';-0.69;-0.295
'3:10:37.024';-0.65;-0.345
'3:10:37.028';-0.63;-0.32
'3:10:37.032';-0.635;-0.3
'3:10:37.036';-0.695;-0.32
'3:10:37.040';-0.655;-0.355
'3:10:37.044';-0.615;-0.325
'3:10:37.048';-0.61;-0.31
'3:10:37.052';-0.665;-0.3
'3:10:37.056';-0.65;-0.33
'3:10:37.060';-0.595;-0.305
'3:10:37.064';-0.605;-0.255
'3:10:37.068';-0.67;-0.32
'3:10:37.072';-0.65;-0.325
'3:10:37.076';-0.61;-0.29
'3:10:37.080';-0.64;-0.26
'3:10:37.084';-0.65;-0.305
'3:10:37.088';-0.62;-0.33
'3:10:37.092';-0.575;-0.31
'3:10:37.096';-0.54;-0.26
'3:10:37.100';-0.615;-0.27
'3:10:37.104';-0.65;-0.275
