'Time';'ECG1';'ECG2'
'[22:53:18.588]';0.055;-0.315
'[22:53:18.592]';0.015;-0.34
'[22:53:18.596]';0.05;-0.41
'[22:53:18.600]';0.02;-0.415
'[22:53:18.604]';0.01;-0.335
'[22:53:18.608]';-0.005;-0.065
'[22:53:18.612]';0.015;0.26
'[22:53:18.616]';0.02;0.595
'[22:53:18.620]';-0.11;0.75
'[22:53:18.624]';-0.3;0.69
'[22:53:18.628]';-0.5;0.415
'[22:53:18.632]';-0.745;0.065
'[22:53:18.636]';-0.995;-0.345
'[22:53:18.640]';-1.195;-0.74
'[22:53:18.644]';-1.23;-0.97
'[22:53:18.648]';-1.055;-1.005
'[22:53:18.652]';-0.66;-0.86
'[22:53:18.656]';-0.015;-0.77
'[22:53:18.660]';0.55;-0.615
'[22:53:18.664]';0.8;-0.47
'[22:53:18.668]';0.79;-0.405
'[22:53:18.672]';0.665;-0.39
'[22:53:18.676]';0.47;-0.365
'[22:53:18.680]';0.36;-0.355
'[22:53:18.684]';0.28;-0.31
'[22:53:18.688]';0.26;-0.32
'[22:53:18.692]';0.225;-0.325
'[22:53:18.696]';0.27;-0.31
'[22:53:18.700]';0.24;-0.26
'[22:53:18.704]';0.305;-0.26
'[22:53:18.708]';0.255;-0.23
'[22:53:18.712]';0.265;-0.23
'[22:53:18.716]';0.25;-0.21
'[22:53:18.720]';0.245;-0.215
'[22:53:18.724]';0.225;-0.215
'[22:53:18.728]';0.225;-0.155
'[22:53:18.732]';0.225;-0.18
'[22:53:18.736]';0.23;-0.185
'[22:53:18.740]';0.235;-0.21
'[22:53:18.744]';0.255;-0.18
'[22:53:18.748]';0.28;-0.185
'[22:53:18.752]';0.27;-0.215
'[22:53:18.756]';0.245;-0.215
'[22:53:18.760]';0.275;-0.195
'[22:53:18.764]';0.235;-0.185
'[22:53:18.768]';0.265;-0.145
'[22:53:18.772]';0.245;-0.165
'[22:53:18.776]';0.27;-0.155
'[22:53:18.780]';0.255;-0.16
'[22:53:18.784]';0.27;-0.14
'[22:53:18.788]';0.245;-0.16
'[22:53:18.792]';0.23;-0.14
'[22:53:18.796]';0.245;-0.125
'[22:53:18.800]';0.275;-0.12
'[22:53:18.804]';0.275;-0.15
'[22:53:18.808]';0.24;-0.145
'[22:53:18.812]';0.26;-0.17
'[22:53:18.816]';0.225;-0.16
'[22:53:18.820]';0.215;-0.21
'[22:53:18.824]';0.225;-0.205
'[22:53:18.828]';0.205;-0.24
'[22:53:18.832]';0.195;-0.245
'[22:53:18.836]';0.14;-0.275
'[22:53:18.840]';0.14;-0.28
'[22:53:18.844]';0.115;-0.315
'[22:53:18.848]';0.11;-0.33
'[22:53:18.852]';0.105;-0.325
'[22:53:18.856]';0.075;-0.36
'[22:53:18.860]';0.055;-0.355
'[22:53:18.864]';0.09;-0.33
'[22:53:18.868]';0.03;-0.305
'[22:53:18.872]';0.01;-0.31
'[22:53:18.876]';0.03;-0.31
'[22:53:18.880]';-0.005;-0.315
'[22:53:18.884]';0;-0.335
'[22:53:18.888]';-0.025;-0.33
'[22:53:18.892]';-0.025;-0.315
'[22:53:18.896]';-0.025;-0.35
'[22:53:18.900]';-0.015;-0.38
'[22:53:18.904]';-0.065;-0.43
'[22:53:18.908]';-0.06;-0.43
'[22:53:18.912]';-0.045;-0.4
'[22:53:18.916]';-0.065;-0.41
'[22:53:18.920]';-0.05;-0.445
'[22:53:18.924]';-0.05;-0.455
'[22:53:18.928]';-0.02;-0.46
'[22:53:18.932]';0;-0.46
'[22:53:18.936]';-0.025;-0.48
'[22:53:18.940]';-0.03;-0.46
'[22:53:18.944]';0;-0.45
'[22:53:18.948]';0.02;-0.45
'[22:53:18.952]';0.03;-0.475
'[22:53:18.956]';0;-0.465
'[22:53:18.960]';0.03;-0.465
'[22:53:18.964]';0.015;-0.425
'[22:53:18.968]';0.02;-0.45
'[22:53:18.972]';0.02;-0.44
'[22:53:18.976]';0.005;-0.43
'[22:53:18.980]';0;-0.45
'[22:53:18.984]';0.01;-0.46
'[22:53:18.988]';0;-0.44
'[22:53:18.992]';0.01;-0.46
'[22:53:18.996]';0.02;-0.45
'[22:53:19.000]';0.035;-0.455
'[22:53:19.004]';0;-0.475
'[22:53:19.008]';0.005;-0.475
'[22:53:19.012]';0.035;-0.475
'[22:53:19.016]';0.03;-0.465
'[22:53:19.020]';0.02;-0.48
'[22:53:19.024]';0.025;-0.475
'[22:53:19.028]';0.02;-0.485
'[22:53:19.032]';0.03;-0.49
'[22:53:19.036]';0.01;-0.51
'[22:53:19.040]';0.05;-0.515
'[22:53:19.044]';0.05;-0.53
'[22:53:19.048]';0.07;-0.53
'[22:53:19.052]';0.045;-0.52
'[22:53:19.056]';0.09;-0.51
'[22:53:19.060]';0.05;-0.47
'[22:53:19.064]';0.045;-0.475
'[22:53:19.068]';0.055;-0.475
'[22:53:19.072]';0.065;-0.475
'[22:53:19.076]';0.075;-0.43
'[22:53:19.080]';0.1;-0.455
'[22:53:19.084]';0.105;-0.45
'[22:53:19.088]';0.145;-0.5
'[22:53:19.092]';0.155;-0.48
'[22:53:19.096]';0.15;-0.49
'[22:53:19.100]';0.16;-0.48
'[22:53:19.104]';0.15;-0.48
'[22:53:19.108]';0.15;-0.47
'[22:53:19.112]';0.14;-0.47
'[22:53:19.116]';0.12;-0.45
'[22:53:19.120]';0.12;-0.44
'[22:53:19.124]';0.135;-0.455
'[22:53:19.128]';0.13;-0.44
'[22:53:19.132]';0.145;-0.47
'[22:53:19.136]';0.14;-0.47
'[22:53:19.140]';0.12;-0.495
'[22:53:19.144]';0.12;-0.475
'[22:53:19.148]';0.135;-0.46
'[22:53:19.152]';0.12;-0.47
'[22:53:19.156]';0.145;-0.45
'[22:53:19.160]';0.145;-0.45
'[22:53:19.164]';0.12;-0.425
'[22:53:19.168]';0.07;-0.47
'[22:53:19.172]';0.095;-0.465
'[22:53:19.176]';0.07;-0.46
'[22:53:19.180]';0.085;-0.47
'[22:53:19.184]';0.1;-0.51
'[22:53:19.188]';0.1;-0.47
'[22:53:19.192]';0.085;-0.51
'[22:53:19.196]';0.105;-0.52
'[22:53:19.200]';0.09;-0.51
'[22:53:19.204]';0.075;-0.48
'[22:53:19.208]';0.075;-0.48
'[22:53:19.212]';0.055;-0.46
'[22:53:19.216]';0.085;-0.475
'[22:53:19.220]';0.085;-0.48
'[22:53:19.224]';0.09;-0.485
'[22:53:19.228]';0.08;-0.47
'[22:53:19.232]';0.09;-0.515
'[22:53:19.236]';0.11;-0.515
'[22:53:19.240]';0.115;-0.535
'[22:53:19.244]';0.135;-0.475
'[22:53:19.248]';0.13;-0.52
'[22:53:19.252]';0.12;-0.48
'[22:53:19.256]';0.115;-0.465
'[22:53:19.260]';0.135;-0.46
'[22:53:19.264]';0.135;-0.49
'[22:53:19.268]';0.12;-0.45
'[22:53:19.272]';0.135;-0.22
'[22:53:19.276]';0.115;0.225
'[22:53:19.280]';0.115;0.63
'[22:53:19.284]';0.115;0.93
'[22:53:19.288]';0;1.025
'[22:53:19.292]';-0.185;0.8
'[22:53:19.296]';-0.405;0.375
'[22:53:19.300]';-0.61;-0.11
'[22:53:19.304]';-0.835;-0.605
'[22:53:19.308]';-0.915;-0.995
'[22:53:19.312]';-0.905;-1.155
'[22:53:19.316]';-0.71;-1.11
'[22:53:19.320]';-0.26;-0.95
'[22:53:19.324]';0.345;-0.805
'[22:53:19.328]';0.65;-0.62
'[22:53:19.332]';0.72;-0.52
'[22:53:19.336]';0.67;-0.48
'[22:53:19.340]';0.52;-0.45
'[22:53:19.344]';0.4;-0.44
'[22:53:19.348]';0.26;-0.43
'[22:53:19.352]';0.23;-0.39
'[22:53:19.356]';0.205;-0.375
'[22:53:19.360]';0.23;-0.41
'[22:53:19.364]';0.21;-0.41
'[22:53:19.368]';0.245;-0.405
'[22:53:19.372]';0.245;-0.445
'[22:53:19.376]';0.265;-0.405
'[22:53:19.380]';0.22;-0.43
'[22:53:19.384]';0.265;-0.43
'[22:53:19.388]';0.255;-0.42
'[22:53:19.392]';0.26;-0.41
'[22:53:19.396]';0.245;-0.37
'[22:53:19.400]';0.25;-0.37
'[22:53:19.404]';0.23;-0.365
'[22:53:19.408]';0.265;-0.345
'[22:53:19.412]';0.26;-0.37
'[22:53:19.416]';0.255;-0.345
'[22:53:19.420]';0.3;-0.395
'[22:53:19.424]';0.3;-0.405
'[22:53:19.428]';0.285;-0.415
'[22:53:19.432]';0.305;-0.395
'[22:53:19.436]';0.335;-0.385
'[22:53:19.440]';0.305;-0.355
'[22:53:19.444]';0.34;-0.36
'[22:53:19.448]';0.31;-0.3
'[22:53:19.452]';0.3;-0.32
'[22:53:19.456]';0.32;-0.34
'[22:53:19.460]';0.29;-0.32
'[22:53:19.464]';0.295;-0.32
'[22:53:19.468]';0.31;-0.32
'[22:53:19.472]';0.335;-0.335
'[22:53:19.476]';0.33;-0.34
'[22:53:19.480]';0.305;-0.345
'[22:53:19.484]';0.35;-0.345
'[22:53:19.488]';0.33;-0.34
'[22:53:19.492]';0.31;-0.34
'[22:53:19.496]';0.26;-0.355
'[22:53:19.500]';0.245;-0.315
'[22:53:19.504]';0.23;-0.345
'[22:53:19.508]';0.215;-0.355
'[22:53:19.512]';0.155;-0.355
'[22:53:19.516]';0.14;-0.35
'[22:53:19.520]';0.17;-0.38
'[22:53:19.524]';0.15;-0.39
'[22:53:19.528]';0.13;-0.4
'[22:53:19.532]';0.1;-0.44
'[22:53:19.536]';0.065;-0.45
'[22:53:19.540]';0.03;-0.45
'[22:53:19.544]';0.01;-0.45
'[22:53:19.548]';-0.015;-0.41
'[22:53:19.552]';-0.005;-0.435
'[22:53:19.556]';-0.035;-0.41
'[22:53:19.560]';-0.05;-0.405
'[22:53:19.564]';-0.09;-0.41
'[22:53:19.568]';-0.08;-0.44
'[22:53:19.572]';-0.08;-0.465
'[22:53:19.576]';-0.06;-0.44
'[22:53:19.580]';-0.105;-0.45
'[22:53:19.584]';-0.11;-0.485
'[22:53:19.588]';-0.075;-0.48
'[22:53:19.592]';-0.075;-0.475
'[22:53:19.596]';-0.075;-0.475
'[22:53:19.600]';-0.08;-0.45
'[22:53:19.604]';-0.04;-0.435
'[22:53:19.608]';-0.03;-0.445
'[22:53:19.612]';-0.005;-0.46
'[22:53:19.616]';0.025;-0.42
'[22:53:19.620]';0.045;-0.44
'[22:53:19.624]';0.065;-0.41
'[22:53:19.628]';0.06;-0.405
'[22:53:19.632]';0.04;-0.4
'[22:53:19.636]';0.05;-0.43
'[22:53:19.640]';0.08;-0.41
'[22:53:19.644]';0.065;-0.39
'[22:53:19.648]';0.115;-0.39
'[22:53:19.652]';0.1;-0.39
'[22:53:19.656]';0.1;-0.435
'[22:53:19.660]';0.09;-0.41
'[22:53:19.664]';0.095;-0.41
'[22:53:19.668]';0.09;-0.41
'[22:53:19.672]';0.09;-0.45
'[22:53:19.676]';0.045;-0.42
'[22:53:19.680]';0.08;-0.405
'[22:53:19.684]';0.065;-0.44
'[22:53:19.688]';0.08;-0.43
'[22:53:19.692]';0.065;-0.4
'[22:53:19.696]';0.06;-0.425
'[22:53:19.700]';0.065;-0.41
'[22:53:19.704]';0.055;-0.395
'[22:53:19.708]';0.055;-0.405
'[22:53:19.712]';0.085;-0.43
'[22:53:19.716]';0.08;-0.46
'[22:53:19.720]';0.085;-0.46
'[22:53:19.724]';0.08;-0.475
'[22:53:19.728]';0.095;-0.46
'[22:53:19.732]';0.09;-0.5
'[22:53:19.736]';0.055;-0.505
'[22:53:19.740]';0.085;-0.505
'[22:53:19.744]';0.06;-0.47
'[22:53:19.748]';0.07;-0.49
'[22:53:19.752]';0.07;-0.505
'[22:53:19.756]';0.09;-0.55
'[22:53:19.760]';0.09;-0.535
'[22:53:19.764]';0.095;-0.525
'[22:53:19.768]';0.11;-0.535
'[22:53:19.772]';0.085;-0.505
'[22:53:19.776]';0.11;-0.485
'[22:53:19.780]';0.13;-0.46
'[22:53:19.784]';0.12;-0.46
'[22:53:19.788]';0.145;-0.435
'[22:53:19.792]';0.11;-0.41
'[22:53:19.796]';0.145;-0.47
'[22:53:19.800]';0.165;-0.46
'[22:53:19.804]';0.12;-0.46
'[22:53:19.808]';0.1;-0.435
'[22:53:19.812]';0.135;-0.44
'[22:53:19.816]';0.13;-0.465
'[22:53:19.820]';0.135;-0.46
'[22:53:19.824]';0.185;-0.46
'[22:53:19.828]';0.14;-0.455
'[22:53:19.832]';0.11;-0.475
'[22:53:19.836]';0.115;-0.44
'[22:53:19.840]';0.13;-0.44
'[22:53:19.844]';0.13;-0.465
'[22:53:19.848]';0.145;-0.465
'[22:53:19.852]';0.125;-0.475
'[22:53:19.856]';0.135;-0.48
'[22:53:19.860]';0.14;-0.48
'[22:53:19.864]';0.1;-0.5
'[22:53:19.868]';0.14;-0.515
'[22:53:19.872]';0.13;-0.515
'[22:53:19.876]';0.125;-0.51
'[22:53:19.880]';0.1;-0.52
'[22:53:19.884]';0.1;-0.5
'[22:53:19.888]';0.095;-0.495
'[22:53:19.892]';0.075;-0.485
'[22:53:19.896]';0.085;-0.51
'[22:53:19.900]';0.075;-0.525
'[22:53:19.904]';0.075;-0.53
'[22:53:19.908]';0.07;-0.545
'[22:53:19.912]';0.085;-0.6
'[22:53:19.916]';0.045;-0.615
'[22:53:19.920]';0.07;-0.48
'[22:53:19.924]';0.08;-0.16
'[22:53:19.928]';0.075;0.295
'[22:53:19.932]';0.105;0.735
'[22:53:19.936]';0.085;1.02
'[22:53:19.940]';-0.06;1.045
'[22:53:19.944]';-0.215;0.755
'[22:53:19.948]';-0.41;0.215
'[22:53:19.952]';-0.59;-0.43
'[22:53:19.956]';-0.8;-0.98
'[22:53:19.960]';-0.88;-1.23
'[22:53:19.964]';-0.91;-1.205
'[22:53:19.968]';-0.75;-1.025
'[22:53:19.972]';-0.295;-0.795
'[22:53:19.976]';0.22;-0.605
'[22:53:19.980]';0.55;-0.47
'[22:53:19.984]';0.635;-0.44
'[22:53:19.988]';0.555;-0.42
'[22:53:19.992]';0.395;-0.435
'[22:53:19.996]';0.325;-0.41
'[22:53:20.000]';0.275;-0.39
'[22:53:20.004]';0.285;-0.38
'[22:53:20.008]';0.275;-0.385
'[22:53:20.012]';0.26;-0.39
'[22:53:20.016]';0.255;-0.375
'[22:53:20.020]';0.255;-0.365
'[22:53:20.024]';0.265;-0.36
'[22:53:20.028]';0.26;-0.38
'[22:53:20.032]';0.285;-0.355
'[22:53:20.036]';0.26;-0.365
'[22:53:20.040]';0.275;-0.345
'[22:53:20.044]';0.265;-0.36
'[22:53:20.048]';0.3;-0.385
'[22:53:20.052]';0.305;-0.38
'[22:53:20.056]';0.3;-0.36
'[22:53:20.060]';0.265;-0.36
'[22:53:20.064]';0.295;-0.36
'[22:53:20.068]';0.285;-0.365
'[22:53:20.072]';0.275;-0.36
'[22:53:20.076]';0.28;-0.34
'[22:53:20.080]';0.265;-0.365
'[22:53:20.084]';0.27;-0.375
'[22:53:20.088]';0.255;-0.355
'[22:53:20.092]';0.26;-0.375
'[22:53:20.096]';0.275;-0.395
'[22:53:20.100]';0.27;-0.39
'[22:53:20.104]';0.26;-0.42
'[22:53:20.108]';0.285;-0.42
'[22:53:20.112]';0.295;-0.44
'[22:53:20.116]';0.3;-0.425
'[22:53:20.120]';0.275;-0.44
'[22:53:20.124]';0.295;-0.41
'[22:53:20.128]';0.27;-0.4
'[22:53:20.132]';0.29;-0.415
'[22:53:20.136]';0.28;-0.39
'[22:53:20.140]';0.26;-0.365
'[22:53:20.144]';0.28;-0.37
'[22:53:20.148]';0.3;-0.39
'[22:53:20.152]';0.285;-0.385
'[22:53:20.156]';0.32;-0.36
'[22:53:20.160]';0.315;-0.38
'[22:53:20.164]';0.29;-0.375
'[22:53:20.168]';0.29;-0.405
'[22:53:20.172]';0.275;-0.39
'[22:53:20.176]';0.28;-0.39
'[22:53:20.180]';0.265;-0.38
'[22:53:20.184]';0.24;-0.37
'[22:53:20.188]';0.24;-0.355
'[22:53:20.192]';0.205;-0.405
'[22:53:20.196]';0.175;-0.395
'[22:53:20.200]';0.15;-0.395
'[22:53:20.204]';0.15;-0.385
'[22:53:20.208]';0.11;-0.38
'[22:53:20.212]';0.085;-0.385
'[22:53:20.216]';0.07;-0.36
'[22:53:20.220]';0.045;-0.36
'[22:53:20.224]';0.06;-0.34
'[22:53:20.228]';0.02;-0.35
'[22:53:20.232]';0.03;-0.37
'[22:53:20.236]';0.01;-0.37
'[22:53:20.240]';0.03;-0.38
'[22:53:20.244]';0.01;-0.39
'[22:53:20.248]';0.03;-0.39
'[22:53:20.252]';0.03;-0.41
'[22:53:20.256]';0.045;-0.41
'[22:53:20.260]';0.055;-0.425
'[22:53:20.264]';0.065;-0.43
'[22:53:20.268]';0.025;-0.44
'[22:53:20.272]';0.035;-0.425
'[22:53:20.276]';0.065;-0.43
'[22:53:20.280]';0.05;-0.445
'[22:53:20.284]';0.07;-0.43
'[22:53:20.288]';0.08;-0.455
'[22:53:20.292]';0.075;-0.47
'[22:53:20.296]';0.06;-0.47
'[22:53:20.300]';0.105;-0.5
'[22:53:20.304]';0.095;-0.465
'[22:53:20.308]';0.11;-0.52
'[22:53:20.312]';0.1;-0.49
'[22:53:20.316]';0.085;-0.475
'[22:53:20.320]';0.115;-0.45
'[22:53:20.324]';0.1;-0.435
'[22:53:20.328]';0.09;-0.415
'[22:53:20.332]';0.11;-0.42
'[22:53:20.336]';0.12;-0.405
'[22:53:20.340]';0.085;-0.4
'[22:53:20.344]';0.145;-0.395
'[22:53:20.348]';0.12;-0.385
'[22:53:20.352]';0.12;-0.405
'[22:53:20.356]';0.13;-0.4
'[22:53:20.360]';0.13;-0.41
'[22:53:20.364]';0.125;-0.375
'[22:53:20.368]';0.125;-0.365
'[22:53:20.372]';0.135;-0.34
'[22:53:20.376]';0.135;-0.345
'[22:53:20.380]';0.145;-0.34
'[22:53:20.384]';0.14;-0.35
'[22:53:20.388]';0.19;-0.35
'[22:53:20.392]';0.185;-0.35
'[22:53:20.396]';0.175;-0.345
'[22:53:20.400]';0.195;-0.335
'[22:53:20.404]';0.2;-0.355
'[22:53:20.408]';0.175;-0.4
'[22:53:20.412]';0.155;-0.44
'[22:53:20.416]';0.165;-0.48
'[22:53:20.420]';0.205;-0.375
'[22:53:20.424]';0.16;-0.075
'[22:53:20.428]';0.15;0.365
'[22:53:20.432]';0.125;0.73
'[22:53:20.436]';0.095;0.98
'[22:53:20.440]';-0.06;0.965
'[22:53:20.444]';-0.23;0.675
'[22:53:20.448]';-0.425;0.12
'[22:53:20.452]';-0.645;-0.485
'[22:53:20.456]';-0.85;-0.985
'[22:53:20.460]';-0.97;-1.17
'[22:53:20.464]';-0.98;-1.06
'[22:53:20.468]';-0.72;-0.825
'[22:53:20.472]';-0.225;-0.655
'[22:53:20.476]';0.29;-0.55
'[22:53:20.480]';0.59;-0.52
'[22:53:20.484]';0.665;-0.515
'[22:53:20.488]';0.555;-0.53
'[22:53:20.492]';0.4;-0.51
'[22:53:20.496]';0.345;-0.47
'[22:53:20.500]';0.295;-0.445
'[22:53:20.504]';0.295;-0.435
'[22:53:20.508]';0.3;-0.415
'[22:53:20.512]';0.29;-0.37
'[22:53:20.516]';0.285;-0.34
'[22:53:20.520]';0.315;-0.33
'[22:53:20.524]';0.285;-0.295
'[22:53:20.528]';0.305;-0.3
'[22:53:20.532]';0.345;-0.305
'[22:53:20.536]';0.32;-0.29
'[22:53:20.540]';0.335;-0.305
'[22:53:20.544]';0.33;-0.3
'[22:53:20.548]';0.31;-0.295
'[22:53:20.552]';0.34;-0.315
'[22:53:20.556]';0.31;-0.295
'[22:53:20.560]';0.315;-0.295
'[22:53:20.564]';0.305;-0.265
'[22:53:20.568]';0.335;-0.25
'[22:53:20.572]';0.32;-0.28
'[22:53:20.576]';0.33;-0.29
'[22:53:20.580]';0.315;-0.28
'[22:53:20.584]';0.345;-0.26
'[22:53:20.588]';0.36;-0.3
'[22:53:20.592]';0.35;-0.245
'[22:53:20.596]';0.35;-0.255
'[22:53:20.600]';0.325;-0.23
'[22:53:20.604]';0.36;-0.245
'[22:53:20.608]';0.315;-0.235
'[22:53:20.612]';0.315;-0.235
'[22:53:20.616]';0.275;-0.24
'[22:53:20.620]';0.275;-0.28
'[22:53:20.624]';0.325;-0.285
'[22:53:20.628]';0.305;-0.305
'[22:53:20.632]';0.315;-0.33
'[22:53:20.636]';0.31;-0.375
'[22:53:20.640]';0.29;-0.38
'[22:53:20.644]';0.28;-0.41
'[22:53:20.648]';0.275;-0.42
'[22:53:20.652]';0.27;-0.455
'[22:53:20.656]';0.235;-0.455
'[22:53:20.660]';0.205;-0.465
'[22:53:20.664]';0.21;-0.52
'[22:53:20.668]';0.22;-0.53
'[22:53:20.672]';0.165;-0.545
'[22:53:20.676]';0.175;-0.515
'[22:53:20.680]';0.145;-0.495
'[22:53:20.684]';0.215;-0.505
'[22:53:20.688]';0.18;-0.48
'[22:53:20.692]';0.205;-0.48
'[22:53:20.696]';0.155;-0.42
'[22:53:20.700]';0.125;-0.42
'[22:53:20.704]';0.09;-0.425
'[22:53:20.708]';0.08;-0.38
'[22:53:20.712]';0.055;-0.36
'[22:53:20.716]';0.045;-0.385
'[22:53:20.720]';0.045;-0.375
'[22:53:20.724]';0.045;-0.405
'[22:53:20.728]';0.025;-0.38
'[22:53:20.732]';0.02;-0.41
'[22:53:20.736]';0.035;-0.42
'[22:53:20.740]';0.04;-0.39
'[22:53:20.744]';0.07;-0.43
'[22:53:20.748]';0.045;-0.42
'[22:53:20.752]';0.055;-0.43
'[22:53:20.756]';0.09;-0.38
'[22:53:20.760]';0.075;-0.395
'[22:53:20.764]';0.095;-0.38
'[22:53:20.768]';0.085;-0.415
'[22:53:20.772]';0.095;-0.425
'[22:53:20.776]';0.1;-0.42
'[22:53:20.780]';0.08;-0.44
'[22:53:20.784]';0.06;-0.44
'[22:53:20.788]';0.07;-0.435
'[22:53:20.792]';0.08;-0.43
'[22:53:20.796]';0.075;-0.44
'[22:53:20.800]';0.075;-0.445
'[22:53:20.804]';0.025;-0.45
'[22:53:20.808]';0.02;-0.41
'[22:53:20.812]';0.05;-0.43
'[22:53:20.816]';0.03;-0.435
'[22:53:20.820]';0.025;-0.44
'[22:53:20.824]';0.03;-0.435
'[22:53:20.828]';0.045;-0.435
'[22:53:20.832]';0.075;-0.495
'[22:53:20.836]';0.075;-0.47
'[22:53:20.840]';0.08;-0.495
'[22:53:20.844]';0.075;-0.5
'[22:53:20.848]';0.095;-0.465
'[22:53:20.852]';0.085;-0.47
'[22:53:20.856]';0.13;-0.45
'[22:53:20.860]';0.09;-0.425
'[22:53:20.864]';0.08;-0.405
'[22:53:20.868]';0.085;-0.425
'[22:53:20.872]';0.1;-0.425
'[22:53:20.876]';0.075;-0.415
'[22:53:20.880]';0.085;-0.45
'[22:53:20.884]';0.11;-0.475
'[22:53:20.888]';0.1;-0.495
'[22:53:20.892]';0.1;-0.355
'[22:53:20.896]';0.085;-0.07
'[22:53:20.900]';0.1;0.22
'[22:53:20.904]';0.05;0.47
'[22:53:20.908]';-0.025;0.59
'[22:53:20.912]';-0.19;0.48
'[22:53:20.916]';-0.45;0.2
'[22:53:20.920]';-0.71;-0.145
'[22:53:20.924]';-0.975;-0.58
'[22:53:20.928]';-1.165;-0.91
'[22:53:20.932]';-1.15;-1.075
'[22:53:20.936]';-1;-0.985
'[22:53:20.940]';-0.58;-0.845
'[22:53:20.944]';0.08;-0.7
'[22:53:20.948]';0.61;-0.55
'[22:53:20.952]';0.83;-0.43
'[22:53:20.956]';0.86;-0.37
'[22:53:20.960]';0.71;-0.365
'[22:53:20.964]';0.515;-0.335
'[22:53:20.968]';0.32;-0.345
'[22:53:20.972]';0.29;-0.32
'[22:53:20.976]';0.285;-0.355
'[22:53:20.980]';0.265;-0.36
'[22:53:20.984]';0.265;-0.355
'[22:53:20.988]';0.295;-0.39
'[22:53:20.992]';0.265;-0.38
'[22:53:20.996]';0.29;-0.38
'[22:53:21.000]';0.285;-0.38
'[22:53:21.004]';0.28;-0.38
'[22:53:21.008]';0.28;-0.395
'[22:53:21.012]';0.315;-0.365
'[22:53:21.016]';0.31;-0.335
'[22:53:21.020]';0.33;-0.31
'[22:53:21.024]';0.315;-0.335
'[22:53:21.028]';0.335;-0.33
'[22:53:21.032]';0.335;-0.33
'[22:53:21.036]';0.325;-0.275
'[22:53:21.040]';0.345;-0.27
'[22:53:21.044]';0.355;-0.26
'[22:53:21.048]';0.35;-0.235
'[22:53:21.052]';0.355;-0.205
'[22:53:21.056]';0.38;-0.185
'[22:53:21.060]';0.375;-0.18
'[22:53:21.064]';0.39;-0.195
'[22:53:21.068]';0.405;-0.175
'[22:53:21.072]';0.44;-0.18
'[22:53:21.076]';0.455;-0.175
'[22:53:21.080]';0.42;-0.225
'[22:53:21.084]';0.455;-0.22
'[22:53:21.088]';0.445;-0.22
'[22:53:21.092]';0.47;-0.225
'[22:53:21.096]';0.465;-0.215
'[22:53:21.100]';0.43;-0.205
'[22:53:21.104]';0.375;-0.19
'[22:53:21.108]';0.385;-0.235
'[22:53:21.112]';0.385;-0.255
'[22:53:21.116]';0.36;-0.25
'[22:53:21.120]';0.365;-0.265
'[22:53:21.124]';0.33;-0.3
'[22:53:21.128]';0.315;-0.325
'[22:53:21.132]';0.26;-0.31
'[22:53:21.136]';0.25;-0.31
'[22:53:21.140]';0.185;-0.305
'[22:53:21.144]';0.185;-0.325
'[22:53:21.148]';0.135;-0.3
'[22:53:21.152]';0.095;-0.32
'[22:53:21.156]';0.055;-0.32
'[22:53:21.160]';0.065;-0.335
'[22:53:21.164]';0;-0.335
'[22:53:21.168]';-0.03;-0.36
'[22:53:21.172]';-0.02;-0.355
'[22:53:21.176]';-0.04;-0.375
'[22:53:21.180]';-0.04;-0.415
'[22:53:21.184]';-0.06;-0.395
'[22:53:21.188]';-0.06;-0.42
'[22:53:21.192]';-0.075;-0.445
'[22:53:21.196]';-0.09;-0.435
'[22:53:21.200]';-0.075;-0.43
'[22:53:21.204]';-0.045;-0.42
'[22:53:21.208]';-0.045;-0.455
'[22:53:21.212]';-0.005;-0.49
'[22:53:21.216]';0.005;-0.51
'[22:53:21.220]';0.045;-0.52
'[22:53:21.224]';0.075;-0.53
'[22:53:21.228]';0.05;-0.52
'[22:53:21.232]';0.065;-0.5
'[22:53:21.236]';0.08;-0.525
'[22:53:21.240]';0.075;-0.47
'[22:53:21.244]';0.075;-0.45
'[22:53:21.248]';0.07;-0.415
'[22:53:21.252]';0.08;-0.395
'[22:53:21.256]';0.145;-0.42
'[22:53:21.260]';0.165;-0.415
'[22:53:21.264]';0.175;-0.39
'[22:53:21.268]';0.155;-0.42
'[22:53:21.272]';0.19;-0.435
'[22:53:21.276]';0.165;-0.395
'[22:53:21.280]';0.145;-0.385
'[22:53:21.284]';0.16;-0.405
'[22:53:21.288]';0.145;-0.41
'[22:53:21.292]';0.135;-0.405
'[22:53:21.296]';0.14;-0.41
'[22:53:21.300]';0.16;-0.415
'[22:53:21.304]';0.15;-0.415
'[22:53:21.308]';0.155;-0.4
'[22:53:21.312]';0.15;-0.425
'[22:53:21.316]';0.125;-0.44
'[22:53:21.320]';0.155;-0.46
'[22:53:21.324]';0.145;-0.47
'[22:53:21.328]';0.115;-0.465
'[22:53:21.332]';0.115;-0.465
'[22:53:21.336]';0.12;-0.435
'[22:53:21.340]';0.095;-0.46
'[22:53:21.344]';0.075;-0.45
'[22:53:21.348]';0.08;-0.435
'[22:53:21.352]';0.105;-0.415
'[22:53:21.356]';0.12;-0.46
'[22:53:21.360]';0.13;-0.49
'[22:53:21.364]';0.13;-0.49
'[22:53:21.368]';0.125;-0.545
'[22:53:21.372]';0.13;-0.535
